292,29,1
307,29,1
285,29,1
69,29,1
308,29,1
309,29,1
283,29,1
90,29,1
310,29,1
311,30,1
312,30,1
313,30,1
314,30,1
147,30,1
315,30,1
305,30,1
291,30,1
284,30,1
316,30,1
292,30,1
317,30,1
318,30,1
298,30,1
319,30,1
320,30,1
321,31,1
322,32,1
323,33,1
324,34,1
325,35,1
326,36,1
327,36,1
328,36,1
329,36,1
330,37,1
331,37,1
332,38,1
85,39,1
333,40,1
334,40,1
243,41,1
332,42,1
335,42,1
336,43,1
332,44,1
337,44,1
338,44,1
339,44,1
340,45,1
341,45,1
342,45,1
343,45,1
344,45,1
345,45,1
346,45,1
347,45,1
348,45,1
284,46,1
320,46,1
349,47,1
262,48,1
350,48,1
274,48,1
351,48,1
352,48,1
353,49,1
354,50,1
355,50,1
356,50,1
357,50,1
358,50,1
359,51,1
360,51,1
361,51,1
362,51,1
363,51,1
364,51,1
365,51,1
366,51,1
367,51,1
368,51,1
369,51,1
370,51,1
371,51,1
372,51,1
373,51,1
374,52,1
375,52,1
376,52,1
377,52,1
378,52,1
379,52,1
380,52,1
381,52,1
382,52,1
383,52,1
384,52,1
385,52,1
386,52,1
274,52,1
387,52,1
388,52,1
389,52,1
390,52,1
391,52,1
392,52,1
393,52,1
377,53,1
394,53,1
395,53,1
396,53,1
397,53,1
398,53,1
399,53,1
400,53,1
401,53,1
402,53,1
403,53,1
394,54,1
353,54,1
121,54,1
395,54,1
399,54,1
404,54,1
401,54,1
402,54,1
405,54,1
406,54,1
99,55,1
101,55,1
407,55,1
154,55,1
408,55,1
409,55,1
410,55,1
208,55,1
411,55,1
101,56,1
407,56,1
39,56,1
208,56,1
412,56,1
413,57,1
101,57,1
31,57,1
414,57,1
6,57,1
415,57,1
416,57,1
417,57,1
418,57,1
419,57,1
420,57,1
276,57,1
421,57,1
174,57,1
422,57,1
423,57,1
274,57,1
69,57,1
424,57,1
77,57,1
425,57,1
426,57,1
427,57,1
374,58,1
428,58,1
274,58,1
429,58,1
391,58,1
430,58,1
235,58,1
431,59,1
432,59,1
433,59,1
434,60,1
435,60,1
436,60,1
437,60,1
438,60,1
439,60,1
440,60,1
441,60,1
442,60,1
443,60,1
21,60,1
444,60,1
445,60,1
446,61,1
396,61,1
447,61,1
399,61,1
448,61,1
400,61,1
449,61,1
353,62,1
446,62,1
124,62,1
450,62,1
451,62,1
382,62,1
384,62,1
452,62,1
453,62,1
454,62,1
455,62,1
391,62,1
430,62,1
353,63,1
456,63,1
457,63,1
458,64,1
459,64,1
446,64,1
397,64,1
399,64,1
460,64,1
461,64,1
462,64,1
463,64,1
464,64,1
465,64,1
466,65,1
467,65,1
399,65,1
384,65,1
456,65,1
468,65,1
386,65,1
469,65,1
470,65,1
375,66,1
376,66,1
377,66,1
446,66,1
471,66,1
450,66,1
472,66,1
473,66,1
474,66,1
475,66,1
476,66,1
382,66,1
477,66,1
384,66,1
478,66,1
385,66,1
452,66,1
429,66,1
479,66,1
401,66,1
391,66,1
480,66,1
481,66,1
482,66,1
483,66,1
393,66,1
484,66,1
485,67,1
446,67,1
471,67,1
486,68,1
487,68,1
274,68,1
488,69,1
446,69,1
489,69,1
397,69,1
399,69,1
460,69,1
490,69,1
462,69,1
465,69,1
491,70,1
446,70,1
471,70,1
466,70,1
447,70,1
399,70,1
384,70,1
400,70,1
492,70,1
493,70,1
386,70,1
494,70,1
449,70,1
462,70,1
99,71,1
31,71,1
495,71,1
496,71,1
353,71,1
497,71,1
498,71,1
499,71,1
500,71,1
36,71,1
501,71,1
502,71,1
503,71,1
504,71,1
505,71,1
506,71,1
507,71,1
508,71,1
509,71,1
38,71,1
510,71,1
511,71,1
512,71,1
174,71,1
513,71,1
514,71,1
515,71,1
516,71,1
517,71,1
518,71,1
519,71,1
520,71,1
521,71,1
274,71,1
522,71,1
523,71,1
524,71,1
525,71,1
454,71,1
526,71,1
527,71,1
412,71,1
392,71,1
528,71,1
406,71,1
28,72,1
99,72,1
529,72,1
530,72,1
531,72,1
33,72,1
34,72,1
532,72,1
533,72,1
502,72,1
397,72,1
534,72,1
154,72,1
535,72,1
408,72,1
536,72,1
537,72,1
538,72,1
539,72,1
540,72,1
423,72,1
274,72,1
541,72,1
542,72,1
543,72,1
544,72,1
545,72,1
546,72,1
480,72,1
547,72,1
90,72,1
235,72,1
548,72,1
549,73,1
550,73,1
551,73,1
462,73,1
552,74,1
553,74,1
550,74,1
554,74,1
555,74,1
34,75,1
353,75,1
466,75,1
556,75,1
550,75,1
402,75,1
557,75,1
558,76,1
500,76,1
274,76,1
541,76,1
485,77,1
375,77,1
353,77,1
446,77,1
559,77,1
466,77,1
556,77,1
550,77,1
468,77,1
560,77,1
561,77,1
402,77,1
562,77,1
457,77,1
462,77,1
480,77,1
563,77,1
406,77,1
564,78,1
34,78,1
549,78,1
460,78,1
550,78,1
565,78,1
566,78,1
567,78,1
402,78,1
568,79,1
353,79,1
446,79,1
472,79,1
569,79,1
382,79,1
478,79,1
521,79,1
570,79,1
571,79,1
391,79,1
572,79,1
482,79,1
573,79,1
574,80,1
462,80,1
471,81,1
575,81,1
466,81,1
38,81,1
384,81,1
576,81,1
567,81,1
577,81,1
454,81,1
462,81,1
99,82,1
353,82,1
498,82,1
500,82,1
501,82,1
578,82,1
534,82,1
579,82,1
505,82,1
580,82,1
174,82,1
581,82,1
518,82,1
582,82,1
583,82,1
584,82,1
519,82,1
274,82,1
523,82,1
454,82,1
526,82,1
585,82,1
586,82,1
587,82,1
392,82,1
588,82,1
397,83,1
589,83,1
454,83,1
590,83,1
462,83,1
591,83,1
592,84,1
593,84,1
594,84,1
353,84,1
446,84,1
471,84,1
595,84,1
596,84,1
397,84,1
597,84,1
399,84,1
460,84,1
598,84,1
599,84,1
600,84,1
468,84,1
601,84,1
490,84,1
602,84,1
603,84,1
462,84,1
604,84,1
605,84,1
606,85,1
607,85,1
608,85,1
101,85,1
609,85,1
106,85,1
610,85,1
34,85,1
611,85,1
8,85,1
612,85,1
418,85,1
147,85,1
613,85,1
614,85,1
615,85,1
616,85,1
617,85,1
618,85,1
619,85,1
620,85,1
621,85,1
622,85,1
623,85,1
274,85,1
624,85,1
625,85,1
626,85,1
627,85,1
412,85,1
628,85,1
629,85,1
630,85,1
631,85,1
632,85,1
633,86,1
634,86,1
635,86,1
454,86,1
636,86,1
562,86,1
34,87,1
398,87,1
399,87,1
637,87,1
38,87,1
550,87,1
638,87,1
402,87,1
462,87,1
353,88,1
446,88,1
399,88,1
639,88,1
640,88,1
384,88,1
641,88,1
454,88,1
642,88,1
446,89,1
574,89,1
399,89,1
634,89,1
402,89,1
462,89,1
643,89,1
644,89,1
30,90,1
353,90,1
446,90,1
379,90,1
645,90,1
382,90,1
478,90,1
570,90,1
646,90,1
391,90,1
642,90,1
647,90,1
482,90,1
567,91,1
402,91,1
648,92,1
353,92,1
649,92,1
397,92,1
399,92,1
650,92,1
651,92,1
635,92,1
454,92,1
652,92,1
561,92,1
653,92,1
465,92,1
654,93,1
655,93,1
656,93,1
657,93,1
658,93,1
659,93,1
660,93,1
661,93,1
662,93,1
663,93,1
664,93,1
665,93,1
666,93,1
667,93,1
399,93,1
668,93,1
669,93,1
670,93,1
589,93,1
671,93,1
634,93,1
672,93,1
404,93,1
385,93,1
673,93,1
674,93,1
675,93,1
676,93,1
677,93,1
555,93,1
678,93,1
679,93,1
680,93,1
455,93,1
681,93,1
682,93,1
683,93,1
684,93,1
685,93,1
686,93,1
687,93,1
563,93,1
688,93,1
689,94,1
446,94,1
38,94,1
567,94,1
462,94,1
690,95,1
316,95,1
691,95,1
692,96,1
693,97,1
694,97,1
695,97,1
696,97,1
697,97,1
698,97,1
699,97,1
700,97,1
701,97,1
702,98,1
703,99,1
704,99,1
705,99,1
706,99,1
707,100,1
326,100,1
708,100,1
709,100,1
710,100,1
711,100,1
712,100,1
713,100,1
714,100,1
715,100,1
126,100,1
7,100,1
716,100,1
717,100,1
718,100,1
719,100,1
145,100,1
720,100,1
337,100,1
721,100,1
722,100,1
723,100,1
724,100,1
725,100,1
726,100,1
193,100,1
317,100,1
197,100,1
69,100,1
208,100,1
727,100,1
255,100,1
728,100,1
729,100,1
730,100,1
731,100,1
732,100,1
326,101,1
733,101,1
711,101,1
714,101,1
734,101,1
127,101,1
735,101,1
736,101,1
717,101,1
718,101,1
145,101,1
737,101,1
720,101,1
246,101,1
738,101,1
739,101,1
441,101,1
63,101,1
726,101,1
740,101,1
741,101,1
742,101,1
193,101,1
317,101,1
197,101,1
743,101,1
744,101,1
745,101,1
746,101,1
747,101,1
69,101,1
208,101,1
727,101,1
255,101,1
748,101,1
749,101,1
77,101,1
750,101,1
730,101,1
731,101,1
751,101,1
752,101,1
753,101,1
754,102,1
326,102,1
709,102,1
711,102,1
755,102,1
47,102,1
756,102,1
714,102,1
757,102,1
758,102,1
759,102,1
760,102,1
761,102,1
762,102,1
763,102,1
736,102,1
764,102,1
765,102,1
717,102,1
718,102,1
766,102,1
719,102,1
145,102,1
737,102,1
767,102,1
721,102,1
722,102,1
246,102,1
768,102,1
769,102,1
770,102,1
771,102,1
772,102,1
773,102,1
739,102,1
323,102,1
774,102,1
775,102,1
776,102,1
726,102,1
187,102,1
538,102,1
777,102,1
778,102,1
779,102,1
193,102,1
780,102,1
781,102,1
317,102,1
197,102,1
782,102,1
783,102,1
784,102,1
785,102,1
786,102,1
69,102,1
208,102,1
727,102,1
787,102,1
255,102,1
728,102,1
212,102,1
788,102,1
750,102,1
789,102,1
699,102,1
790,102,1
791,102,1
730,102,1
792,102,1
793,102,1
731,102,1
794,102,1
795,102,1
233,102,1
796,102,1
797,102,1
798,102,1
235,102,1
799,102,1
800,103,1
801,103,1
802,103,1
803,103,1
266,104,1
804,105,1
805,105,1
806,106,1
807,106,1
711,107,1
808,108,1
711,108,1
809,108,1
343,108,1
810,108,1
811,108,1
733,109,1
812,109,1
813,109,1
234,109,1
440,110,1
814,111,1
711,111,1
815,111,1
816,111,1
817,111,1
818,112,1
819,112,1
820,112,1
821,112,1
822,112,1
51,112,1
823,112,1
824,112,1
145,112,1
737,112,1
146,112,1
825,112,1
826,112,1
148,112,1
827,112,1
828,112,1
829,112,1
830,112,1
812,112,1
246,112,1
161,112,1
162,112,1
831,112,1
832,112,1
833,112,1
834,112,1
63,112,1
835,112,1
836,112,1
837,112,1
197,112,1
838,112,1
784,112,1
839,112,1
626,112,1
387,112,1
69,112,1
208,112,1
211,112,1
840,112,1
699,112,1
80,112,1
841,112,1
842,112,1
229,112,1
86,112,1
260,112,1
843,113,1
844,113,1
845,113,1
123,114,1
846,114,1
246,114,1
847,114,1
848,115,1
849,115,1
850,115,1
387,115,1
847,115,1
851,116,1
852,116,1
853,116,1
344,116,1
290,116,1
854,116,1
855,116,1
847,117,1
856,118,1
99,119,1
733,119,1
822,119,1
7,119,1
857,119,1
145,119,1
146,119,1
57,119,1
829,119,1
246,119,1
858,119,1
161,119,1
859,119,1
860,119,1
63,119,1
836,119,1
861,119,1
65,119,1
317,119,1
839,119,1
69,119,1
862,119,1
20,119,1
863,119,1
840,119,1
444,119,1
86,119,1
234,119,1
99,120,1
51,120,1
278,120,1
765,120,1
864,120,1
858,120,1
865,120,1
866,120,1
867,120,1
836,120,1
69,120,1
868,120,1
869,120,1
86,120,1
99,121,1
870,121,1
822,121,1
848,121,1
145,121,1
146,121,1
149,121,1
162,121,1
871,121,1
866,121,1
867,121,1
836,121,1
317,121,1
297,121,1
872,121,1
873,121,1
874,121,1
80,121,1
86,121,1
875,121,1
234,121,1
876,121,1
877,122,1
99,122,1
878,122,1
822,122,1
879,122,1
859,122,1
871,122,1
866,122,1
836,122,1
880,122,1
881,122,1
86,122,1
234,122,1
90,122,1
99,123,1
882,123,1
883,123,1
145,123,1
737,123,1
884,123,1
826,123,1
150,123,1
721,123,1
885,123,1
866,123,1
835,123,1
836,123,1
886,123,1
887,123,1
208,123,1
863,123,1
86,123,1
335,123,1
234,123,1
171,124,1
888,124,1
443,125,1
711,126,1
889,126,1
864,126,1
890,126,1
891,126,1
892,126,1
893,127,1
894,127,1
895,127,1
896,127,1
897,127,1
898,127,1
899,127,1
900,127,1
901,127,1
902,127,1
903,127,1
904,128,1
354,129,1
905,129,1
906,129,1
907,130,1
246,130,1
908,131,1
909,131,1
910,131,1
911,132,1
274,132,1
912,133,1
428,134,1
913,135,1
285,136,1
914,137,1
915,137,1
916,138,1
917,138,1
918,138,1
919,138,1
343,138,1
920,138,1
921,138,1
199,138,1
922,138,1
430,138,1
923,138,1
343,139,1
924,140,1
925,141,1
363,141,1
343,141,1
926,142,1
343,142,1
285,142,1
926,143,1
285,143,1
927,143,1
918,144,1
928,144,1
343,144,1
285,144,1
916,145,1
926,145,1
929,145,1
343,145,1
930,145,1
285,145,1
931,146,1
932,147,1
933,147,1
934,147,1
935,147,1
936,147,1
937,148,1
294,148,1
320,148,1
2,149,1
937,150,1
763,150,1
938,150,1
939,150,1
940,150,1
941,150,1
942,151,1
938,151,1
422,151,1
939,151,1
69,151,1
943,151,1
320,151,1
161,152,1
938,152,1
939,152,1
69,152,1
294,152,1
944,153,1
161,153,1
945,154,1
946,155,1
947,156,1
278,157,1
434,158,1
948,159,1
285,159,1
949,159,1
950,160,1
948,160,1
69,161,1
942,162,1
343,162,1
951,163,1
952,163,1
953,163,1
954,164,1
955,165,1
956,165,1
957,166,1
434,166,1
958,166,1
959,166,1
960,166,1
961,166,1
962,166,1
963,167,1
289,168,1
278,168,1
278,169,1
284,169,1
964,170,1
285,171,1
313,172,1
965,173,1
320,173,1
966,174,1
967,174,1
968,175,1
284,175,1
280,175,1
966,176,1
278,177,1
969,178,1
970,179,1
971,179,1
298,180,1
298,181,1
972,182,1
289,183,1
278,184,1
281,184,1
774,184,1
973,184,1
974,184,1
283,184,1
280,185,1
975,186,1
976,187,1
953,188,1
446,189,1
471,189,1
429,189,1
977,189,1
462,189,1
480,189,1
978,190,1
478,191,1
979,192,1
979,193,1
980,194,1
981,194,1
982,194,1
983,195,1
501,195,1
984,195,1
985,196,1
986,196,1
987,197,1
988,197,1
382,198,1
989,198,1
577,199,1
454,199,1
990,199,1
991,199,1
992,199,1
993,200,1
782,200,1
994,200,1
446,201,1
995,201,1
668,201,1
996,201,1
673,201,1
997,202,1
998,202,1
446,202,1
396,202,1
999,202,1
399,202,1
1000,202,1
1001,202,1
673,202,1
422,202,1
1002,202,1
628,202,1
977,202,1
557,202,1
462,202,1
1003,202,1
1004,202,1
1005,202,1
1006,202,1
1007,203,1
610,203,1
142,203,1
1008,203,1
988,203,1
42,203,1
1009,203,1
1010,204,1
719,204,1
1011,204,1
1012,205,1
538,205,1
1013,205,1
1014,206,1
1015,206,1
1016,206,1
1017,206,1
1018,206,1
1019,206,1
1020,206,1
1021,206,1
1022,206,1
230,206,1
980,207,1
1023,207,1
1024,207,1
1025,207,1
1026,207,1
830,207,1
246,207,1
769,207,1
1027,207,1
538,207,1
70,207,1
1028,207,1
1029,207,1
1030,207,1
1031,207,1
980,208,1
9,208,1
769,208,1
1032,208,1
1033,208,1
1034,208,1
1035,209,1
1036,209,1
1037,209,1
1038,209,1
1017,209,1
1039,209,1
1040,210,1
154,210,1
1041,210,1
733,211,1
112,211,1
1042,211,1
1043,211,1
1044,211,1
160,211,1
1045,211,1
1046,211,1
1047,211,1
1048,211,1
1049,211,1
1050,211,1
733,212,1
710,212,1
1042,212,1
1051,212,1
1052,212,1
1053,212,1
1054,212,1
726,212,1
1047,212,1
1055,212,1
1056,212,1
1057,213,1
733,213,1
1043,213,1
804,213,1
1047,213,1
1058,213,1
1049,213,1
1035,214,1
1014,214,1
1016,214,1
1059,214,1
64,214,1
1018,214,1
1060,214,1
197,214,1
1019,214,1
1061,214,1
1062,214,1
1063,214,1
1064,215,1
478,215,1
1065,216,1
845,216,1
1066,216,1
814,217,1
375,217,1
1067,217,1
1068,217,1
1069,217,1
1070,217,1
1071,217,1
1072,217,1
1073,217,1
1074,217,1
1075,217,1
1043,218,1
930,218,1
69,218,1
1076,219,1
815,220,1
187,220,1
1077,221,1
1078,222,1
1079,222,1
128,222,1
1080,222,1
1081,222,1
812,222,1
768,222,1
171,222,1
247,222,1
1082,222,1
1083,222,1
63,222,1
776,222,1
1018,222,1
249,222,1
1084,222,1
274,222,1
1085,222,1
1086,222,1
1087,222,1
1088,222,1
1089,222,1
216,222,1
283,222,1
227,222,1
1090,222,1
259,222,1
320,222,1
803,222,1
1091,223,1
1092,223,1
754,223,1
1093,223,1
1094,223,1
889,223,1
501,223,1
1095,223,1
1096,223,1
1097,223,1
1098,223,1
245,223,1
1099,223,1
271,223,1
1100,223,1
1101,223,1
1102,223,1
1103,223,1
1104,223,1
251,223,1
1105,223,1
1106,223,1
973,223,1
947,223,1
256,223,1
1107,223,1
1108,223,1
1089,223,1
1109,223,1
1110,223,1
1111,223,1
631,223,1
1112,223,1
1113,223,1
1114,223,1
320,223,1
980,224,1
1115,224,1
1116,224,1
1117,224,1
1118,224,1
1119,224,1
1120,224,1
145,224,1
146,224,1
148,224,1
1121,224,1
442,224,1
317,224,1
839,224,1
1122,224,1
731,224,1
1123,224,1
234,224,1
1124,225,1
1125,226,1
1126,226,1
953,227,1
1127,228,1
1128,228,1
1129,228,1
462,228,1
1130,229,1
1131,230,1
769,230,1
1132,230,1
1043,231,1
1133,231,1
769,231,1
1134,231,1
538,231,1
1132,231,1
1060,231,1
1032,231,1
370,231,1
1049,231,1
754,232,1
1135,232,1
1136,232,1
409,232,1
1137,232,1
1138,232,1
1139,232,1
1140,232,1
1141,233,1
1142,234,1
1143,235,1
807,235,1
1141,235,1
359,236,1
1144,236,1
99,236,1
1145,236,1
1146,236,1
1147,236,1
1148,236,1
1149,236,1
52,236,1
1150,236,1
1151,236,1
148,236,1
1152,236,1
721,236,1
439,236,1
1153,236,1
830,236,1
1154,236,1
1155,236,1
769,236,1
1156,236,1
860,236,1
1157,236,1
1158,236,1
1159,236,1
179,236,1
1160,236,1
623,236,1
1161,236,1
1060,236,1
1162,236,1
1126,236,1
1163,236,1
209,236,1
27,236,1
73,236,1
371,236,1
79,236,1
1164,236,1
1029,236,1
1165,236,1
1166,236,1
82,236,1
86,236,1
1167,236,1
752,236,1
232,236,1
1168,236,1
1169,236,1
1170,236,1
236,236,1
1171,236,1
99,237,1
1172,237,1
2,237,1
238,237,1
1173,237,1
145,237,1
887,237,1
1174,238,1
1175,238,1
1176,238,1
171,238,1
1177,238,1
626,238,1
1178,238,1
1179,238,1
89,238,1
1074,238,1
1180,238,1
101,239,1
1181,239,1
710,239,1
1182,239,1
1183,239,1
1184,239,1
1185,239,1
6,239,1
824,239,1
438,239,1
1186,239,1
148,239,1
1187,239,1
1155,239,1
1188,239,1
1189,239,1
1190,239,1
1191,239,1
208,239,1
1192,239,1
1193,239,1
1194,239,1
906,239,1
1195,239,1
1196,239,1
1197,239,1
1198,240,1
363,240,1
1199,240,1
1077,241,1
1200,241,1
1201,241,1
363,241,1
1202,241,1
1060,241,1
69,241,1
1199,241,1
1203,241,1
1204,242,1
1181,242,1
1205,242,1
1206,242,1
1207,242,1
1208,242,1
1136,242,1
1209,242,1
1210,242,1
1211,242,1
146,242,1
1212,242,1
56,242,1
154,242,1
275,242,1
61,242,1
1213,242,1
1214,242,1
1215,242,1
1160,242,1
26,242,1
1161,242,1
1216,242,1
1217,242,1
1218,242,1
207,242,1
412,242,1
1219,242,1
371,242,1
79,242,1
1220,242,1
906,242,1
82,242,1
1221,242,1
88,242,1
1205,243,1
275,243,1
1222,243,1
930,243,1
1223,243,1
1224,243,1
1225,243,1
1226,243,1
1227,243,1
1228,243,1
73,243,1
79,243,1
1229,243,1
1117,244,1
1230,244,1
7,244,1
1211,244,1
1231,244,1
1232,244,1
1233,244,1
1234,244,1
1235,244,1
1125,244,1
1236,244,1
1237,244,1
974,244,1
1238,244,1
85,244,1
86,244,1
1169,244,1
99,245,1
1172,245,1
238,245,1
758,245,1
1239,245,1
1240,245,1
1241,245,1
1242,245,1
726,245,1
1237,245,1
887,245,1
69,245,1
1243,245,1
24,245,1
47,246,1
1200,246,1
1244,246,1
1245,246,1
828,246,1
152,246,1
154,246,1
1155,246,1
1246,246,1
1247,246,1
1248,246,1
1249,247,1
101,247,1
1181,247,1
808,247,1
710,247,1
117,247,1
1185,247,1
1250,247,1
1251,247,1
1252,247,1
1253,247,1
148,247,1
439,247,1
60,247,1
1254,247,1
1255,247,1
1188,247,1
183,247,1
1256,247,1
1257,247,1
1258,247,1
1259,247,1
1260,247,1
1193,247,1
1261,247,1
906,247,1
82,247,1
1262,247,1
85,247,1
1196,247,1
234,247,1
1205,248,1
49,248,1
1263,248,1
1040,248,1
1264,248,1
930,248,1
1265,248,1
1266,248,1
1267,248,1
79,248,1
1268,248,1
1269,249,1
1270,249,1
6,249,1
1271,249,1
690,249,1
1272,249,1
303,249,1
1273,249,1
18,249,1
1274,249,1
1275,249,1
1276,250,1
1151,250,1
1277,250,1
1278,250,1
890,250,1
1279,250,1
1280,250,1
99,251,1
118,251,1
1281,251,1
1282,251,1
1283,251,1
1284,251,1
1285,251,1
1286,251,1
1287,251,1
1172,252,1
1288,252,1
2,252,1
1289,252,1
1240,252,1
1290,252,1
1291,252,1
1292,252,1
1293,252,1
69,252,1
1294,252,1
1295,252,1
1296,252,1
1297,252,1
1298,252,1
24,252,1
1299,253,1
1300,253,1
1301,253,1
1302,253,1
1295,253,1
117,254,1
1303,254,1
6,254,1
146,254,1
147,254,1
1304,254,1
1305,254,1
1306,254,1
183,254,1
1307,254,1
1160,254,1
1308,254,1
1309,254,1
1310,254,1
1263,255,1
1256,255,1
1311,255,1
1312,255,1
1313,255,1
1314,256,1
1315,256,1
1316,256,1
1317,256,1
1318,256,1
142,256,1
154,256,1
1319,256,1
71,256,1
1320,256,1
1199,256,1
1321,256,1
1322,256,1
1203,256,1
1300,257,1
1286,257,1
1323,257,1
1324,258,1
1325,258,1
1326,258,1
303,258,1
1327,258,1
1328,258,1
1329,258,1
1330,258,1
412,258,1
1331,258,1
1332,258,1
1333,258,1
1334,258,1
90,258,1
1335,259,1
1336,259,1
485,259,1
488,259,1
592,259,1
1337,259,1
1338,259,1
1339,259,1
1340,259,1
1341,259,1
1342,259,1
656,259,1
1343,259,1
1035,259,1
353,259,1
121,259,1
1344,259,1
446,259,1
821,259,1
471,259,1
450,259,1
1345,259,1
1346,259,1
1347,259,1
1348,259,1
1349,259,1
1350,259,1
1351,259,1
399,259,1
1352,259,1
1353,259,1
1354,259,1
384,259,1
1355,259,1
1356,259,1
641,259,1
1357,259,1
1358,259,1
182,259,1
1359,259,1
1360,259,1
1361,259,1
1362,259,1
1363,259,1
1364,259,1
386,259,1
1365,259,1
1008,259,1
1366,259,1
1367,259,1
1368,259,1
1369,259,1
1370,259,1
1371,259,1
479,259,1
1372,259,1
526,259,1
679,259,1
387,259,1
401,259,1
1373,259,1
390,259,1
1374,259,1
602,259,1
1375,259,1
1376,259,1
1377,259,1
1378,259,1
1379,259,1
1380,259,1
1381,259,1
1382,259,1
1383,259,1
482,259,1
1384,259,1
1385,259,1
1386,259,1
393,259,1
235,259,1
484,259,1
1387,259,1
1388,259,1
1205,260,1
1389,260,1
1390,260,1
1215,260,1
1311,260,1
1391,260,1
1392,260,1
1393,261,1
1394,261,1
1395,261,1
104,261,1
710,261,1
112,261,1
1205,261,1
154,261,1
1396,261,1
1397,261,1
1398,261,1
1234,261,1
582,261,1
190,261,1
1399,261,1
1400,261,1
1257,261,1
16,261,1
1401,261,1
1402,261,1
1403,261,1
906,261,1
1391,261,1
86,261,1
1404,262,1
1405,262,1
58,262,1
1406,262,1
