uid,iid,val
1524,289,1
1525,290,1
1533,291,1
1548,291,1
1551,293,1
1557,296,1
1374,296,1
1410,300,1
1562,301,1
1578,303,1
1580,303,1
1587,303,1
1589,303,1
1323,308,1
406,308,1
1603,308,1
1607,308,1
1609,308,1
1626,311,1
884,312,1
1631,312,1
1633,313,1
1638,316,1
1645,320,1
1650,320,1
1651,321,1
1664,321,1
1674,323,1
890,324,1
1678,328,1
1679,329,1
1680,330,1
53,336,1
1691,337,1
1100,339,1
1698,342,1
1704,345,1
1718,357,1
1719,357,1
1721,358,1
1094,362,1
1719,362,1
1691,362,1
1279,362,1
1220,362,1
1736,363,1
1738,364,1
1739,364,1
1094,365,1
1738,365,1
1740,365,1
1742,366,1
1748,372,1
799,374,1
1740,381,1
1753,385,1
1718,387,1
1765,397,1
451,397,1
1771,397,1
1773,397,1
1774,397,1
1780,399,1
1781,399,1
1748,400,1
1788,403,1
1792,405,1
1797,405,1
891,415,1
1809,416,1
1812,416,1
1822,420,1
1823,420,1
1824,421,1
1828,422,1
1834,424,1
1835,424,1
1837,424,1
612,424,1
1856,425,1
1859,425,1
1865,425,1
1835,426,1
1609,426,1
295,426,1
1874,427,1
1876,428,1
1883,428,1
638,428,1
1856,428,1
1892,428,1
1895,428,1
1908,429,1
1876,429,1
1912,429,1
1915,429,1
1916,429,1
1917,429,1
1919,429,1
1920,429,1
1922,429,1
1936,429,1
1937,429,1
1949,429,1
1962,429,1
1970,429,1
1988,429,1
1742,429,1
2006,431,1
2009,431,1
2012,432,1
2026,441,1
2027,441,1
2028,441,1
2031,441,1
2035,441,1
2036,441,1
2037,441,1
2038,441,1
1463,441,1
1410,442,1
2047,447,1
2050,450,1
2053,451,1
2028,454,1
2057,455,1
2035,456,1
2062,457,1
949,463,1
2069,465,1
2073,466,1
2075,466,1
2076,466,1
2088,466,1
2090,466,1
2104,466,1
1774,466,1
2116,466,1
2128,468,1
2129,469,1
298,469,1
2142,469,1
2143,469,1
2147,469,1
2151,469,1
2152,469,1
2159,469,1
2163,471,1
2170,471,1
2174,471,1
2175,471,1
2177,471,1
2151,471,1
2186,471,1
2186,472,1
2196,473,1
2202,474,1
2206,474,1
2219,478,1
2223,478,1
2224,478,1
2233,480,1
2236,483,1
2244,488,1
2223,490,1
2256,492,1
1780,493,1
2259,493,1
2272,496,1
2273,496,1
2274,496,1
2276,496,1
2288,499,1
2288,500,1
2293,501,1
1395,501,1
2223,501,1
2299,502,1
2301,504,1
2308,506,1
2309,507,1
2318,510,1
2321,511,1
2327,514,1
1494,514,1
1548,514,1
2333,515,1
723,515,1
2338,515,1
2353,516,1
2354,516,1
2367,517,1
2369,517,1
2370,517,1
2375,518,1
2378,518,1
2380,519,1
2410,520,1
2413,520,1
2418,520,1
2420,520,1
2421,521,1
2437,529,1
2440,529,1
2369,529,1
2442,529,1
1828,530,1
1148,532,1
1508,532,1
2485,532,1
2490,532,1
2495,532,1
2497,532,1
2498,532,1
2499,532,1
1494,532,1
2502,532,1
2516,533,1
2175,533,1
2517,533,1
2519,534,1
2529,542,1
1674,542,1
2536,543,1
2537,544,1
2543,545,1
1834,546,1
2517,547,1
1379,550,1
1470,551,1
2553,552,1
2565,554,1
2571,554,1
2573,555,1
2576,555,1
2587,558,1
904,558,1
2588,559,1
2590,560,1
2601,562,1
2604,562,1
2338,562,1
2608,562,1
2604,563,1
2573,564,1
2612,564,1
2620,564,1
2573,565,1
2576,565,1
2338,565,1
2629,565,1
2630,565,1
2576,566,1
2634,566,1
2338,566,1
2576,567,1
2643,567,1
2076,569,1
2648,571,1
2576,576,1
1533,578,1
2620,580,1
2665,581,1
2367,582,1
2673,583,1
2674,583,1
1268,584,1
2677,584,1
612,584,1
2684,584,1
2685,584,1
2686,584,1
2689,584,1
1306,584,1
2695,584,1
2700,584,1
2703,585,1
507,586,1
2309,586,1
2573,587,1
2714,588,1
2718,589,1
2721,589,1
2722,589,1
2437,592,1
2743,592,1
2370,592,1
528,593,1
2718,593,1
2755,593,1
2756,593,1
2757,593,1
2758,593,1
2565,595,1
2760,595,1
2519,597,1
2685,597,1
2767,597,1
2771,597,1
2773,597,1
2776,598,1
2779,598,1
2780,598,1
2782,598,1
741,598,1
2794,599,1
2797,599,1
2806,599,1
2776,600,1
2780,600,1
2810,600,1
202,600,1
2536,600,1
2776,601,1
2536,601,1
2410,602,1
2817,602,1
2822,602,1
2823,602,1
2827,606,1
2830,610,1
2833,612,1
2842,612,1
1185,612,1
2850,612,1
2771,612,1
2856,615,1
2437,615,1
2864,615,1
2868,618,1
2868,619,1
2873,619,1
1589,623,1
2904,623,1
2905,623,1
2906,623,1
2517,627,1
1463,628,1
910,630,1
2923,636,1
2868,637,1
2927,637,1
2928,637,1
1470,639,1
2437,639,1
2440,639,1
2369,639,1
2370,639,1
2932,642,1
2942,645,1
2943,645,1
1148,646,1
2273,646,1
1114,647,1
2949,647,1
2927,651,1
2868,653,1
2959,657,1
2960,657,1
2620,658,1
2968,661,1
2972,661,1
2975,661,1
2036,661,1
2977,661,1
256,661,1
2986,661,1
2378,661,1
2989,661,1
2990,661,1
2992,661,1
2997,662,1
3003,665,1
2236,668,1
472,668,1
507,669,1
1470,670,1
3017,671,1
3019,675,1
3022,675,1
3039,680,1
3048,681,1
3055,688,1
3064,698,1
3065,698,1
3067,698,1
3079,701,1
1915,706,1
1949,706,1
2116,706,1
1876,707,1
1915,707,1
1917,707,1
1920,707,1
3090,707,1
3092,707,1
3093,707,1
1949,707,1
3103,707,1
3104,707,1
3106,707,1
1452,707,1
3107,707,1
448,707,1
3108,707,1
1988,707,1
3115,707,1
1936,708,1
3126,711,1
3127,711,1
3130,712,1
3131,712,1
3132,712,1
3134,713,1
3136,713,1
3138,714,1
3139,714,1
3142,714,1
3143,714,1
3127,714,1
3151,716,1
3155,717,1
3156,717,1
3157,717,1
3163,717,1
1410,719,1
3131,719,1
3127,719,1
637,726,1
2932,727,1
2012,732,1
3178,739,1
3183,741,1
1859,742,1
3188,743,1
393,744,1
3192,744,1
3194,744,1
3196,744,1
3197,744,1
3200,744,1
3213,751,1
3214,751,1
883,751,1
3219,751,1
3221,751,1
3224,751,1
3194,752,1
1374,752,1
3229,753,1
638,754,1
3233,756,1
3237,757,1
3103,757,1
3240,757,1
3243,758,1
3248,759,1
3251,759,1
3256,759,1
3261,759,1
3263,759,1
2553,760,1
3272,762,1
3274,762,1
3276,762,1
1505,762,1
3281,762,1
3272,763,1
3274,763,1
2170,763,1
232,763,1
236,763,1
3285,764,1
3272,764,1
3274,764,1
2073,764,1
2037,764,1
236,764,1
3288,765,1
3289,765,1
3272,766,1
3298,766,1
1254,766,1
3302,766,1
3306,767,1
1114,767,1
1114,768,1
3310,768,1
3313,769,1
1809,770,1
2817,770,1
3316,771,1
2088,771,1
3321,771,1
1809,772,1
748,772,1
2076,774,1
2088,774,1
3338,775,1
3339,775,1
3341,775,1
3354,775,1
3355,775,1
2767,775,1
3356,775,1
3358,775,1
3359,775,1
3363,775,1
3366,777,1
1148,777,1
2771,777,1
3285,778,1
928,780,1
3379,782,1
2006,783,1
3383,784,1
3384,786,1
3389,788,1
3390,788,1
3391,788,1
3394,788,1
3398,789,1
1691,790,1
2129,791,1
2604,791,1
1404,791,1
3404,791,1
3411,791,1
1970,791,1
3418,791,1
3358,791,1
3422,791,1
3424,791,1
3430,794,1
3274,796,1
3436,796,1
3438,797,1
3442,800,1
3443,800,1
3398,800,1
782,801,1
194,802,1
782,802,1
3454,802,1
3358,802,1
3461,805,1
3418,807,1
3465,809,1
3466,809,1
3467,811,1
3470,811,1
3474,813,1
3003,813,1
2516,813,1
3461,813,1
3476,813,1
893,815,1
2612,815,1
3484,815,1
3486,815,1
2293,816,1
3487,816,1
3494,820,1
3498,822,1
1251,822,1
3298,822,1
3310,822,1
2630,822,1
3554,827,1
3557,829,1
3003,830,1
3391,833,1
3430,833,1
2942,836,1
2942,837,1
2536,837,1
2233,838,1
3465,839,1
1163,840,1
1651,841,1
3474,841,1
2177,841,1
772,843,1
200,843,1
3155,844,1
2301,845,1
3494,845,1
2823,846,1
3467,849,1
894,852,1
860,853,1
3418,856,1
2823,860,1
1389,863,1
2050,864,1
2823,866,1
1163,866,1
1251,868,1
3183,873,1
2293,874,1
3155,877,1
2202,877,1
2630,877,1
2942,878,1
1251,888,1
765,888,1
2202,888,1
2196,888,1
295,888,1
894,889,1
1148,889,1
2629,892,1
1124,894,1
1633,895,1
939,895,1
2050,897,1
1633,902,1
612,903,1
1224,911,1
1524,912,1
1603,919,1
1834,927,1
3466,933,1
1633,934,1
723,935,1
2604,939,1
924,939,1
2537,941,1
2367,942,1
2370,946,1
1224,951,1
1721,955,1
765,959,1
3090,962,1
1058,962,1
3470,964,1
1739,967,1
434,968,1
330,968,1
286,968,1
1220,968,1
880,975,1
1936,977,1
460,978,1
1603,990,1
2177,994,1
295,994,1
1037,996,1
2116,996,1
460,999,1
3143,1001,1
2674,1002,1
1859,1004,1
2601,1013,1
3276,1013,1
2942,1014,1
3384,1019,1
2986,1019,1
3055,1020,1
770,1020,1
1650,1025,1
1281,1028,1
949,1032,1
649,1033,1
3276,1034,1
799,1035,1
2485,1037,1
171,1038,1
1812,1040,1
434,1045,1
286,1045,1
2128,1046,1
1739,1048,1
2129,1049,1
1876,1060,1
539,1062,1
1508,1063,1
534,1063,1
2321,1063,1
3443,1064,1
222,1064,1
770,1070,1
2128,1075,1
2553,1077,1
2721,1079,1
782,1079,1
1163,1084,1
708,1088,1
1067,1088,1
1140,1092,1
2196,1094,1
1771,1096,1
2674,1104,1
1508,1106,1
2485,1107,1
939,1110,1
2968,1117,1
202,1117,1
786,1117,1
232,1117,1
236,1125,1
1780,1127,1
840,1130,1
3443,1131,1
260,1131,1
2159,1133,1
2612,1138,1
2608,1139,1
1186,1143,1
864,1143,1
3398,1143,1
1254,1148,1
1264,1149,1
2442,1149,1
2244,1153,1
1268,1155,1
2721,1155,1
2827,1155,1
1173,1157,1
2035,1157,1
1186,1162,1
3339,1163,1
2779,1163,1
2782,1163,1
2782,1164,1
2806,1164,1
2601,1165,1
2806,1165,1
2601,1166,1
2776,1166,1
2780,1166,1
2797,1166,1
2485,1167,1
2767,1167,1
294,1167,1
2989,1168,1
1185,1169,1
2629,1170,1
1172,1174,1
1293,1174,1
1172,1175,1
3341,1175,1
3418,1175,1
256,1175,1
1293,1175,1
3358,1175,1
1253,1176,1
2989,1178,1
1185,1179,1
3341,1182,1
1293,1182,1
2367,1185,1
2421,1185,1
579,1185,1
2989,1186,1
2012,1188,1
2272,1189,1
693,1199,1
694,1199,1
2053,1199,1
375,1201,1
647,1204,1
472,1204,1
528,1210,1
2674,1210,1
1589,1216,1
2968,1221,1
1239,1221,1
3197,1226,1
507,1230,1
2992,1231,1
129,1235,1
48,1240,1
579,1241,1
2288,1241,1
3391,1243,1
1679,1245,1
1753,1248,1
1147,1254,1
3306,1257,1
3321,1262,1
2827,1267,1
1742,1270,1
3126,1274,1
1797,1280,1
2989,1282,1
1077,1283,1
2674,1285,1
2299,1287,1
3126,1287,1
1147,1289,1
1812,1290,1
1340,1293,1
1323,1294,1
61,1294,1
1609,1294,1
2700,1294,1
3313,1297,1
649,1301,1
1812,1301,1
3138,1305,1
3126,1305,1
1797,1313,1
2288,1320,1
1753,1324,1
3383,1328,1
860,1328,1
1774,1328,1
2703,1329,1
864,1330,1
1332,1330,1
2949,1331,1
194,1335,1
406,1340,1
3289,1341,1
307,1341,1
2421,1345,1
3383,1348,1
2129,1350,1
1443,1350,1
3338,1350,1
1114,1350,1
259,1350,1
3494,1351,1
3494,1352,1
1232,1353,1
2780,1354,1
3430,1356,1
891,1356,1
2170,1359,1
2327,1359,1
1389,1360,1
1232,1360,1
900,1360,1
3466,1361,1
1812,1367,1
1281,1372,1
910,1375,1
2170,1381,1
1077,1386,1
2685,1386,1
1389,1388,1
883,1389,1
1698,1389,1
2992,1389,1
1293,1392,1
850,1397,1
3383,1405,1
1404,1405,1
980,1416,1
323,1419,1
1062,1421,1
2170,1422,1
860,1422,1
2630,1422,1
1443,1423,1
786,1425,1
1505,1429,1
3019,1431,1
256,1438,1
1153,1439,1
1856,1442,1
2037,1444,1
3394,1447,1
521,1451,1
406,1454,1
2757,1456,1
48,1459,1
2794,1460,1
1253,1460,1
2767,1460,1
2543,1460,1
2047,1462,1
2684,1463,1
1494,1463,1
1609,1463,1
834,1464,1
451,1470,1
860,1481,1
1748,1486,1
647,1490,1
1140,1490,1
3224,1490,1
1631,1492,1
262,1493,1
3390,1500,1
693,1501,1
259,1501,1
612,1505,1
1392,1514,1
1740,1520,1
2047,1523,1
307,1525,1
1797,1525,1
2177,1531,1
840,1532,1
3341,1539,1
694,1544,1
1631,1544,1
3157,1544,1
2684,1547,1
3391,1560,1
1291,1561,1
2090,1563,1
1413,1565,1
857,1569,1
1404,1572,1
57,1572,1
2543,1572,1
1650,1572,1
761,1576,1
2949,1576,1
2027,1578,1
2062,1578,1
2012,1582,1
3156,1589,1
3157,1589,1
1268,1590,1
2684,1590,1
2174,1590,1
2293,1594,1
3422,1595,1
3465,1596,1
3366,1597,1
2959,1600,1
3424,1601,1
3022,1602,1
307,1603,1
2767,1607,1
1916,1611,1
451,1618,1
2333,1628,1
2338,1629,1
1773,1631,1
3298,1638,1
434,1640,1
1058,1645,1
1824,1645,1
1453,1645,1
3219,1645,1
1970,1645,1
2904,1645,1
3108,1645,1
522,1647,1
307,1651,1
2519,1653,1
3272,1655,1
2797,1655,1
522,1658,1
3214,1660,1
1587,1660,1
1058,1662,1
2758,1662,1
2794,1666,1
743,1666,1
1452,1666,1
2794,1667,1
3197,1667,1
1822,1667,1
3465,1675,1
3422,1678,1
1254,1679,1
1306,1681,1
1638,1683,1
1638,1685,1
1638,1692,1
2721,1692,1
3418,1692,1
3470,1692,1
900,1693,1
3003,1698,1
2378,1702,1
2827,1706,1
534,1707,1
1788,1708,1
2620,1711,1
2274,1712,1
2776,1714,1
3394,1718,1
1524,1720,1
748,1729,1
748,1730,1
2490,1735,1
1822,1736,1
2293,1738,1
1306,1738,1
2073,1748,1
1173,1748,1
3131,1748,1
1753,1750,1
222,1752,1
1895,1757,1
200,1762,1
2440,1765,1
2703,1766,1
2612,1767,1
3486,1767,1
2104,1768,1
939,1770,1
222,1770,1
2608,1770,1
2565,1771,1
418,1774,1
1153,1775,1
1748,1777,1
2714,1781,1
2827,1782,1
3474,1786,1
1185,1786,1
1664,1789,1
3474,1791,1
539,1791,1
786,1794,1
3467,1808,1
534,1808,1
3151,1813,1
1495,1815,1
1562,1815,1
620,1818,1
761,1823,1
620,1826,1
1333,1828,1
2529,1829,1
1774,1829,1
3339,1833,1
3276,1833,1
360,1835,1
864,1835,1
2842,1839,1
2780,1839,1
1254,1846,1
3394,1846,1
3289,1854,1
2318,1854,1
3466,1858,1
1638,1861,1
826,1864,1
3289,1866,1
2634,1867,1
3391,1867,1
772,1867,1
1679,1867,1
1379,1869,1
1348,1875,1
1351,1875,1
638,1875,1
668,1875,1
3092,1878,1
2224,1879,1
878,1880,1
2050,1894,1
2274,1897,1
891,1899,1
2075,1903,1
2175,1907,1
579,1908,1
2949,1911,1
706,1912,1
2817,1914,1
1291,1919,1
1291,1921,1
2904,1921,1
2959,1922,1
2006,1926,1
2036,1931,1
2006,1933,1
418,1933,1
878,1936,1
2274,1938,1
880,1941,1
2027,1956,1
61,1961,1
1124,1971,1
1124,1972,1
2031,1976,1
2057,1978,1
1920,1990,1
3092,1990,1
3256,1990,1
2686,1990,1
1962,1990,1
1920,1991,1
3192,1991,1
644,1991,1
3261,1991,1
3276,1992,1
671,1992,1
649,1993,1
3188,1996,1
638,1996,1
3229,1998,1
1919,1999,1
3093,1999,1
1919,2000,1
1920,2000,1
40,2000,1
1962,2000,1
3104,2000,1
1895,2000,1
1374,2000,1
1988,2000,1
1912,2002,1
637,2002,1
460,2002,1
637,2004,1
3019,2015,1
2057,2015,1
3156,2015,1
3214,2016,1
2301,2016,1
1551,2018,1
1908,2020,1
194,2022,1
2050,2027,1
3237,2030,1
1874,2030,1
669,2030,1
3240,2030,1
3237,2031,1
3064,2031,1
1874,2031,1
3240,2031,1
1912,2032,1
1035,2037,1
473,2053,1
2353,2055,1
1792,2073,1
1719,2077,1
894,2080,1
1279,2086,1
1740,2094,1
2665,2110,1
1578,2115,1
129,2115,1
1040,2115,1
3048,2115,1
840,2117,1
1633,2118,1
840,2118,1
1413,2121,1
799,2145,1
1100,2148,1
2588,2150,1
620,2167,1
259,2167,1
1721,2175,1
418,2183,1
202,2185,1
2353,2188,1
3219,2191,1
2026,2195,1
742,2222,1
647,2223,1
1908,2223,1
3298,2227,1
597,2227,1
668,2227,1
2665,2227,1
2529,2228,1
2817,2231,1
1721,2246,1
53,2246,1
1704,2255,1
1100,2255,1
1094,2258,1
2354,2273,1
2057,2273,1
3163,2273,1
1153,2274,1
3163,2274,1
647,2278,1
2175,2282,1
1822,2282,1
693,2286,1
2053,2286,1
3022,2287,1
1809,2288,1
1809,2289,1
2163,2292,1
2202,2293,1
1429,2293,1
706,2298,1
1748,2312,1
1651,2314,1
1232,2321,1
1443,2327,1
2757,2327,1
472,2333,1
3107,2340,1
393,2341,1
3104,2341,1
3107,2341,1
3178,2346,1
3197,2348,1
1140,2352,1
2028,2353,1
2031,2353,1
2174,2370,1
2553,2377,1
460,2377,1
462,2377,1
3383,2384,1
194,2390,1
1077,2395,1
1340,2406,1
323,2411,1
1580,2412,1
3197,2412,1
1883,2419,1
663,2419,1
2367,2424,1
605,2425,1
1533,2428,1
741,2436,1
3366,2447,1
2151,2447,1
1025,2448,1
2175,2456,1
2219,2457,1
723,2472,1
3467,2481,1
3055,2487,1
3019,2492,1
418,2493,1
2620,2510,1
2590,2512,1
3079,2513,1
2202,2515,1
202,2523,1
294,2523,1
2369,2524,1
2219,2530,1
3384,2535,1
2177,2537,1
1025,2538,1
2630,2538,1
2288,2543,1
1525,2543,1
539,2543,1
2186,2543,1
330,2545,1
3131,2547,1
1895,2547,1
1524,2552,1
3443,2575,1
2333,2580,1
2333,2581,1
2259,2583,1
1718,2584,1
1035,2603,1
3079,2611,1
910,2614,1
910,2615,1
2259,2619,1
2758,2644,1
3017,2647,1
2272,2674,1
1773,2690,1
3017,2696,1
2206,2707,1
3017,2712,1
521,2715,1
2159,2733,1
1603,2735,1
1265,2743,1
1548,2748,1
1740,2751,1
1915,2757,1
3289,2763,1
2318,2763,1
3064,2764,1
1736,2765,1
1837,2767,1
2031,2771,1
2354,2772,1
2057,2772,1
3163,2772,1
241,2773,1
2174,2773,1
1828,2773,1
1551,2773,1
2850,2777,1
2608,2777,1
1392,2778,1
765,2779,1
2036,2779,1
462,2781,1
857,2786,1
832,2786,1
2714,2787,1
1153,2788,1
462,2799,1
682,2804,1
2927,2814,1
3065,2819,1
3155,2823,1
2721,2823,1
6511,2823,1
183,2823,1
1828,2823,1
6514,2823,1
2233,2823,1
6518,2823,1
3224,2823,1
1679,2825,1
2206,2838,1
3494,2845,1
2498,2845,1
1173,2847,1
2695,2854,1
2743,2855,1
534,2859,1
2174,2859,1
1486,2859,1
1664,2866,1
1915,2868,1
1058,2872,1
3093,2873,1
1533,2876,1
1486,2876,1
1452,2876,1
954,2877,1
262,2877,1
2272,2881,1
2743,2882,1
129,2889,1
884,2890,1
2274,2893,1
2301,2898,1
2259,2898,1
2272,2899,1
1147,2900,1
944,2900,1
2986,2900,1
2259,2906,1
2075,2911,1
2830,2913,1
2485,2915,1
61,2915,1
621,2915,1
2700,2915,1
2233,2916,1
1919,2917,1
1936,2917,1
1834,2917,1
1949,2917,1
3130,2917,1
1962,2917,1
1970,2917,1
3107,2917,1
1988,2917,1
565,2919,1
1892,2919,1
1351,2921,1
1392,2931,1
3192,2931,1
637,2935,1
2959,2936,1
2026,2964,1
2027,2964,1
1917,2965,1
3192,2965,1
3188,2965,1
3256,2965,1
3233,2965,1
2273,2975,1
904,2980,1
597,2983,1
2927,2983,1
2684,2993,1
375,2996,1
1077,2997,1
1738,2997,1
2236,2999,1
2665,3004,1
311,3011,1
2104,3011,1
1495,3011,1
3321,3011,1
3248,3015,1
2309,3019,1
2196,3019,1
2309,3021,1
772,3023,1
1463,3023,1
1312,3024,1
2219,3026,1
1443,3028,1
1463,3033,1
2714,3034,1
1876,3043,1
256,3047,1
1495,3054,1
1333,3054,1
3151,3056,1
539,3056,1
2206,3056,1
2223,3056,1
2224,3056,1
900,3058,1
1268,3071,1
262,3076,1
2529,3082,1
2219,3082,1
1609,3082,1
2224,3082,1
2529,3097,1
3404,3098,1
3196,3098,1
1631,3098,1
742,3098,1
1511,3098,1
1865,3098,1
3130,3102,1
3132,3103,1
765,3114,1
1453,3114,1
262,3114,1
1562,3114,1
2992,3114,1
1698,3118,1
1351,3121,1
3048,3130,1
311,3134,1
279,3134,1
294,3134,1
3487,3139,1
306,3141,1
1332,3141,1
1525,3142,1
3366,3153,1
3151,3161,1
1348,3166,1
3048,3167,1
295,3187,1
3092,3192,1
251,3195,1
2604,3205,1
1589,3207,1
507,3210,1
1273,3210,1
1186,3213,1
2206,3213,1
1511,3213,1
521,3221,1
1470,3225,1
286,3229,1
2370,3234,1
3243,3235,1
3213,3238,1
3214,3238,1
967,3238,1
3090,3238,1
782,3238,1
697,3238,1
1908,3239,1
663,3239,1
1936,3239,1
3240,3239,1
448,3239,1
2743,3246,1
2069,3258,1
1774,3281,1
2817,3282,1
1413,3290,1
1222,3291,1
1220,3298,1
980,3308,1
3092,3309,1
2031,3312,1
3194,3312,1
236,3312,1
1172,3313,1
3134,3313,1
857,3313,1
3136,3313,1
3313,3317,1
2977,3327,1
900,3327,1
200,3327,1
3470,3327,1
2673,3327,1
2743,3329,1
3192,3332,1
663,3332,1
2648,3337,1
2686,3337,1
2309,3337,1
1828,3337,1
2714,3337,1
530,3338,1
3248,3347,1
1835,3350,1
3256,3354,1
3233,3354,1
3261,3354,1
954,3362,1
1172,3370,1
708,3381,1
2036,3381,1
2992,3381,1
3039,3382,1
1511,3384,1
1224,3387,1
3132,3387,1
1511,3387,1
241,3393,1
2686,3393,1
3310,3397,1
1533,3405,1
3237,3409,1
3240,3409,1
3313,3409,1
1323,3412,1
1837,3412,1
620,3412,1
2499,3414,1
2418,3414,1
1279,3417,1
1603,3420,1
1505,3432,1
2147,3433,1
2608,3440,1
3251,3441,1
669,3441,1
3438,3446,1
954,3448,1
3474,3451,1
663,3456,1
40,3456,1
2069,3460,1
1736,3465,1
1678,3471,1
1865,3485,1
3079,3487,1
3554,3492,1
565,3495,1
621,3501,1
1664,3502,1
48,3505,1
2128,3505,1
607,3506,1
1949,3506,1
1859,3506,1
649,3506,1
3313,3506,1
3398,3506,1
3132,3506,1
2571,3506,1
1691,3508,1
2565,3510,1
1395,3512,1
3366,3519,1
3134,3525,1
1835,3535,1
3251,3536,1
1587,3538,1
928,3544,1
3157,3549,1
3132,3549,1
171,3557,1
2959,3561,1
1557,3564,1
669,3564,1
3151,3572,1
1837,3572,1
40,3572,1
3017,3572,1
1773,3576,1
2159,3576,1
954,3592,1
1037,3592,1
2665,3593,1
171,3619,1
583,3627,1
1495,3630,1
2822,3632,1
2369,3634,1
1425,3636,1
2928,3641,1
3213,3643,1
3090,3643,1
1224,3643,1
3131,3643,1
3157,3643,1
3251,3644,1
40,3644,1
1551,3652,1
3213,3662,1
2410,3662,1
2943,3662,1
2353,3672,1
2927,3672,1
2695,3674,1
462,3686,1
3134,3687,1
621,3687,1
1895,3687,1
2069,3688,1
1865,3697,1
1664,3699,1
3064,3703,1
3067,3703,1
1917,3704,1
3251,3704,1
3261,3704,1
2142,3718,1
3237,3719,1
3442,3724,1
2794,3724,1
2755,3727,1
2771,3729,1
1678,3733,1
2152,3739,1
3384,3750,1
1524,3774,1
939,3786,1
1578,3788,1
2773,3788,1
393,3791,1
2782,3796,1
3321,3796,1
3055,3800,1
3438,3801,1
605,3805,1
3248,3805,1
3090,3805,1
3130,3805,1
697,3805,1
1865,3805,1
1919,3811,1
1988,3811,1
671,3816,1
761,3818,1
3321,3818,1
3136,3829,1
2299,3833,1
1704,3834,1
3438,3834,1
1691,3834,1
904,3834,1
1279,3834,1
434,3842,1
2932,3848,1
2686,3848,1
904,3849,1
1578,3852,1
1067,3852,1
3213,3852,1
1037,3852,1
3196,3852,1
2116,3852,1
693,3856,1
2327,3856,1
1587,3856,1
708,3863,1
2932,3863,1
2410,3863,1
1736,3864,1
980,3875,1
3243,3876,1
694,3879,1
183,3879,1
786,3879,1
605,3892,1
883,3894,1
200,3894,1
2536,3894,1
1742,3901,1
3248,3912,1
1834,3914,1
1037,3917,1
2689,3923,1
2012,3924,1
1232,3931,1
2975,3946,1
1508,3946,1
2196,3956,1
2163,3958,1
260,3958,1
2943,3962,1
