uid,iid,val
1524,289,1
1525,290,1
1533,291,1
1548,291,1
1551,293,1
1557,296,1
1374,296,1
1410,300,1
1562,301,1
1578,303,1
1580,303,1
1587,303,1
1589,303,1
1323,308,1
406,308,1
1603,308,1
1607,308,1
1609,308,1
1626,311,1
884,312,1
1631,312,1
1633,313,1
1638,316,1
1645,320,1
1650,320,1
1651,321,1
1664,321,1
1674,323,1
890,324,1
1678,328,1
1679,329,1
1680,330,1
53,336,1
1691,337,1
1100,339,1
1698,342,1
1704,345,1
1718,357,1
1719,357,1
1721,358,1
1094,362,1
1719,362,1
1691,362,1
1279,362,1
1220,362,1
1736,363,1
1738,364,1
1739,364,1
1094,365,1
1738,365,1
1740,365,1
1742,366,1
1748,372,1
799,374,1
1740,381,1
1753,385,1
1718,387,1
1765,397,1
451,397,1
1771,397,1
1773,397,1
1774,397,1
1780,399,1
1781,399,1
1748,400,1
1788,403,1
1792,405,1
1797,405,1
891,415,1
1809,416,1
1812,416,1
1822,420,1
1823,420,1
1824,421,1
1828,422,1
1834,424,1
1835,424,1
1837,424,1
612,424,1
1856,425,1
1859,425,1
1865,425,1
1835,426,1
1609,426,1
295,426,1
1874,427,1
1876,428,1
1883,428,1
638,428,1
1856,428,1
1892,428,1
1895,428,1
1908,429,1
1876,429,1
1912,429,1
1915,429,1
1916,429,1
1917,429,1
1919,429,1
1920,429,1
1922,429,1
1936,429,1
1937,429,1
1949,429,1
1962,429,1
1970,429,1
1988,429,1
1742,429,1
2006,431,1
2009,431,1
2012,432,1
2026,441,1
2027,441,1
2028,441,1
2031,441,1
2035,441,1
2036,441,1
2037,441,1
2038,441,1
1463,441,1
1410,442,1
2047,447,1
2050,450,1
2053,451,1
2028,454,1
2057,455,1
2035,456,1
2062,457,1
949,463,1
2069,465,1
2073,466,1
2075,466,1
2076,466,1
2088,466,1
2090,466,1
2104,466,1
1774,466,1
2116,466,1
2128,468,1
2129,469,1
298,469,1
2142,469,1
2143,469,1
2147,469,1
2151,469,1
2152,469,1
2159,469,1
2163,471,1
2170,471,1
2174,471,1
2175,471,1
2177,471,1
2151,471,1
2186,471,1
2186,472,1
2196,473,1
2202,474,1
2206,474,1
2219,478,1
2223,478,1
2224,478,1
2233,480,1
2236,483,1
2244,488,1
2223,490,1
2256,492,1
1780,493,1
2259,493,1
2272,496,1
2273,496,1
2274,496,1
2276,496,1
2288,499,1
2288,500,1
2293,501,1
1395,501,1
2223,501,1
2299,502,1
2301,504,1
2308,506,1
2309,507,1
2321,511,1
2327,514,1
1494,514,1
1548,514,1
2333,515,1
723,515,1
2338,515,1
2380,519,1
1828,530,1
1148,532,1
1508,532,1
1494,532,1
2175,533,1
1674,542,1
1834,546,1
1379,550,1
1470,551,1
904,558,1
2338,562,1
2338,565,1
2338,566,1
2076,569,1
1533,578,1
1268,584,1
612,584,1
1306,584,1
507,586,1
2309,586,1
528,593,1
741,598,1
202,600,1
1185,612,1
1589,623,1
1463,628,1
910,630,1
1470,639,1
1148,646,1
2273,646,1
1114,647,1
2036,661,1
256,661,1
2236,668,1
472,668,1
507,669,1
1470,670,1
1915,706,1
1949,706,1
2116,706,1
1876,707,1
1915,707,1
1917,707,1
1920,707,1
1949,707,1
1452,707,1
448,707,1
1988,707,1
1936,708,1
1410,719,1
637,726,1
2012,732,1
1859,742,1
393,744,1
883,751,1
1374,752,1
638,754,1
1505,762,1
2170,763,1
232,763,1
236,763,1
2073,764,1
2037,764,1
236,764,1
1254,766,1
1114,767,1
1114,768,1
1809,770,1
2088,771,1
1809,772,1
748,772,1
2076,774,1
2088,774,1
1148,777,1
928,780,1
2006,783,1
1691,790,1
2129,791,1
1404,791,1
1970,791,1
782,801,1
194,802,1
782,802,1
893,815,1
2293,816,1
1251,822,1
2233,838,1
1163,840,1
1651,841,1
2177,841,1
772,843,1
200,843,1
2301,845,1
894,852,1
860,853,1
1389,863,1
2050,864,1
1163,866,1
1251,868,1
2293,874,1
2202,877,1
1251,888,1
765,888,1
2202,888,1
2196,888,1
295,888,1
894,889,1
1148,889,1
1124,894,1
1633,895,1
939,895,1
2050,897,1
1633,902,1
612,903,1
1224,911,1
1524,912,1
1603,919,1
1834,927,1
1633,934,1
723,935,1
924,939,1
1224,951,1
1721,955,1
765,959,1
1058,962,1
1739,967,1
434,968,1
330,968,1
286,968,1
1220,968,1
880,975,1
1936,977,1
460,978,1
1603,990,1
2177,994,1
295,994,1
1037,996,1
2116,996,1
460,999,1
1859,1004,1
770,1020,1
1650,1025,1
1281,1028,1
949,1032,1
649,1033,1
799,1035,1
171,1038,1
1812,1040,1
434,1045,1
286,1045,1
2128,1046,1
1739,1048,1
2129,1049,1
1876,1060,1
539,1062,1
1508,1063,1
534,1063,1
2321,1063,1
222,1064,1
770,1070,1
2128,1075,1
782,1079,1
1163,1084,1
708,1088,1
1067,1088,1
1140,1092,1
2196,1094,1
1771,1096,1
1508,1106,1
939,1110,1
202,1117,1
786,1117,1
232,1117,1
236,1125,1
1780,1127,1
840,1130,1
260,1131,1
2159,1133,1
1186,1143,1
864,1143,1
1254,1148,1
1264,1149,1
2244,1153,1
1268,1155,1
1173,1157,1
2035,1157,1
1186,1162,1
294,1167,1
1185,1169,1
1172,1174,1
1293,1174,1
1172,1175,1
256,1175,1
1293,1175,1
1253,1176,1
1185,1179,1
1293,1182,1
579,1185,1
2012,1188,1
2272,1189,1
693,1199,1
694,1199,1
2053,1199,1
375,1201,1
647,1204,1
472,1204,1
528,1210,1
1589,1216,1
1239,1221,1
507,1230,1
129,1235,1
48,1240,1
579,1241,1
2288,1241,1
1679,1245,1
1753,1248,1
1147,1254,1
1742,1270,1
1797,1280,1
1077,1283,1
2299,1287,1
1147,1289,1
1812,1290,1
1340,1293,1
1323,1294,1
61,1294,1
1609,1294,1
649,1301,1
1812,1301,1
1797,1313,1
2288,1320,1
1753,1324,1
860,1328,1
1774,1328,1
864,1330,1
1332,1330,1
194,1335,1
406,1340,1
307,1341,1
2129,1350,1
1443,1350,1
1114,1350,1
259,1350,1
1232,1353,1
891,1356,1
2170,1359,1
2327,1359,1
1389,1360,1
1232,1360,1
900,1360,1
1812,1367,1
1281,1372,1
910,1375,1
2170,1381,1
1077,1386,1
1389,1388,1
883,1389,1
1698,1389,1
1293,1392,1
850,1397,1
1404,1405,1
980,1416,1
323,1419,1
1062,1421,1
2170,1422,1
860,1422,1
1443,1423,1
786,1425,1
1505,1429,1
256,1438,1
1153,1439,1
1856,1442,1
2037,1444,1
521,1451,1
406,1454,1
48,1459,1
1253,1460,1
2047,1462,1
1494,1463,1
1609,1463,1
834,1464,1
451,1470,1
860,1481,1
1748,1486,1
647,1490,1
1140,1490,1
1631,1492,1
262,1493,1
693,1501,1
259,1501,1
612,1505,1
1392,1514,1
1740,1520,1
2047,1523,1
307,1525,1
1797,1525,1
2177,1531,1
840,1532,1
694,1544,1
1631,1544,1
1291,1561,1
2090,1563,1
1413,1565,1
857,1569,1
1404,1572,1
57,1572,1
1650,1572,1
761,1576,1
2027,1578,1
2062,1578,1
2012,1582,1
1268,1590,1
2174,1590,1
2293,1594,1
307,1603,1
1916,1611,1
451,1618,1
2333,1628,1
2338,1629,1
1773,1631,1
434,1640,1
1058,1645,1
1824,1645,1
1453,1645,1
1970,1645,1
522,1647,1
307,1651,1
522,1658,1
1587,1660,1
1058,1662,1
743,1666,1
1452,1666,1
1822,1667,1
1254,1679,1
1306,1681,1
1638,1683,1
1638,1685,1
1638,1692,1
900,1693,1
534,1707,1
1788,1708,1
2274,1712,1
1524,1720,1
748,1729,1
748,1730,1
1822,1736,1
2293,1738,1
1306,1738,1
2073,1748,1
1173,1748,1
1753,1750,1
222,1752,1
1895,1757,1
200,1762,1
2104,1768,1
939,1770,1
222,1770,1
418,1774,1
1153,1775,1
1748,1777,1
1185,1786,1
1664,1789,1
539,1791,1
786,1794,1
534,1808,1
1495,1815,1
1562,1815,1
620,1818,1
761,1823,1
620,1826,1
1333,1828,1
1774,1829,1
360,1835,1
864,1835,1
1254,1846,1
1638,1861,1
826,1864,1
772,1867,1
1679,1867,1
1379,1869,1
1348,1875,1
1351,1875,1
638,1875,1
668,1875,1
2224,1879,1
878,1880,1
2050,1894,1
2274,1897,1
891,1899,1
2075,1903,1
2175,1907,1
579,1908,1
706,1912,1
1291,1919,1
1291,1921,1
2006,1926,1
2036,1931,1
2006,1933,1
418,1933,1
878,1936,1
2274,1938,1
880,1941,1
2027,1956,1
61,1961,1
1124,1971,1
1124,1972,1
2031,1976,1
2057,1978,1
1920,1990,1
1962,1990,1
1920,1991,1
644,1991,1
671,1992,1
649,1993,1
638,1996,1
1919,1999,1
1919,2000,1
1920,2000,1
40,2000,1
1962,2000,1
1895,2000,1
1374,2000,1
1988,2000,1
1912,2002,1
637,2002,1
460,2002,1
637,2004,1
2057,2015,1
2301,2016,1
1551,2018,1
1908,2020,1
194,2022,1
2050,2027,1
1874,2030,1
669,2030,1
1874,2031,1
1912,2032,1
1035,2037,1
473,2053,1
1792,2073,1
1719,2077,1
894,2080,1
1279,2086,1
1740,2094,1
1578,2115,1
129,2115,1
1040,2115,1
840,2117,1
1633,2118,1
840,2118,1
1413,2121,1
799,2145,1
1100,2148,1
620,2167,1
259,2167,1
1721,2175,1
418,2183,1
202,2185,1
2026,2195,1
742,2222,1
647,2223,1
1908,2223,1
597,2227,1
668,2227,1
1721,2246,1
53,2246,1
1704,2255,1
1100,2255,1
1094,2258,1
2057,2273,1
1153,2274,1
647,2278,1
2175,2282,1
1822,2282,1
693,2286,1
2053,2286,1
1809,2288,1
1809,2289,1
2163,2292,1
2202,2293,1
1429,2293,1
706,2298,1
1748,2312,1
1651,2314,1
1232,2321,1
1443,2327,1
472,2333,1
393,2341,1
1140,2352,1
2028,2353,1
2031,2353,1
2174,2370,1
460,2377,1
462,2377,1
194,2390,1
1077,2395,1
1340,2406,1
323,2411,1
1580,2412,1
1883,2419,1
663,2419,1
605,2425,1
1533,2428,1
741,2436,1
2151,2447,1
1025,2448,1
2175,2456,1
2219,2457,1
723,2472,1
418,2493,1
2202,2515,1
202,2523,1
294,2523,1
2219,2530,1
2177,2537,1
1025,2538,1
2288,2543,1
1525,2543,1
539,2543,1
2186,2543,1
330,2545,1
1895,2547,1
1524,2552,1
2333,2580,1
2333,2581,1
2259,2583,1
1718,2584,1
1035,2603,1
910,2614,1
910,2615,1
2259,2619,1
2272,2674,1
1773,2690,1
2206,2707,1
521,2715,1
2159,2733,1
1603,2735,1
1265,2743,1
1548,2748,1
1740,2751,1
1915,2757,1
1736,2765,1
1837,2767,1
2031,2771,1
2057,2772,1
241,2773,1
2174,2773,1
1828,2773,1
1551,2773,1
1392,2778,1
765,2779,1
2036,2779,1
462,2781,1
857,2786,1
832,2786,1
1153,2788,1
462,2799,1
682,2804,1
6511,2823,1
183,2823,1
1828,2823,1
6514,2823,1
2233,2823,1
6518,2823,1
1679,2825,1
2206,2838,1
1173,2847,1
534,2859,1
2174,2859,1
1486,2859,1
1664,2866,1
1915,2868,1
1058,2872,1
1533,2876,1
1486,2876,1
1452,2876,1
954,2877,1
262,2877,1
2272,2881,1
129,2889,1
884,2890,1
2274,2893,1
2301,2898,1
2259,2898,1
2272,2899,1
1147,2900,1
944,2900,1
2259,2906,1
2075,2911,1
61,2915,1
621,2915,1
2233,2916,1
1919,2917,1
1936,2917,1
1834,2917,1
1949,2917,1
1962,2917,1
1970,2917,1
1988,2917,1
565,2919,1
1892,2919,1
1351,2921,1
1392,2931,1
637,2935,1
2026,2964,1
2027,2964,1
1917,2965,1
2273,2975,1
904,2980,1
597,2983,1
375,2996,1
1077,2997,1
1738,2997,1
2236,2999,1
311,3011,1
2104,3011,1
1495,3011,1
2309,3019,1
2196,3019,1
2309,3021,1
772,3023,1
1463,3023,1
1312,3024,1
2219,3026,1
1443,3028,1
1463,3033,1
1876,3043,1
256,3047,1
1495,3054,1
1333,3054,1
539,3056,1
2206,3056,1
2223,3056,1
2224,3056,1
900,3058,1
1268,3071,1
262,3076,1
2219,3082,1
1609,3082,1
2224,3082,1
1631,3098,1
742,3098,1
1511,3098,1
1865,3098,1
765,3114,1
1453,3114,1
262,3114,1
1562,3114,1
1698,3118,1
1351,3121,1
311,3134,1
279,3134,1
294,3134,1
306,3141,1
1332,3141,1
1525,3142,1
1348,3166,1
295,3187,1
251,3195,1
1589,3207,1
507,3210,1
1273,3210,1
1186,3213,1
2206,3213,1
1511,3213,1
521,3221,1
1470,3225,1
286,3229,1
967,3238,1
782,3238,1
697,3238,1
1908,3239,1
663,3239,1
1936,3239,1
448,3239,1
2069,3258,1
1774,3281,1
1413,3290,1
1222,3291,1
1220,3298,1
980,3308,1
2031,3312,1
236,3312,1
1172,3313,1
857,3313,1
900,3327,1
200,3327,1
663,3332,1
2309,3337,1
1828,3337,1
530,3338,1
1835,3350,1
954,3362,1
1172,3370,1
708,3381,1
2036,3381,1
1511,3384,1
1224,3387,1
1511,3387,1
241,3393,1
1533,3405,1
1323,3412,1
1837,3412,1
620,3412,1
1279,3417,1
1603,3420,1
1505,3432,1
2147,3433,1
669,3441,1
954,3448,1
663,3456,1
40,3456,1
2069,3460,1
1736,3465,1
1678,3471,1
1865,3485,1
565,3495,1
621,3501,1
1664,3502,1
48,3505,1
2128,3505,1
607,3506,1
1949,3506,1
1859,3506,1
649,3506,1
1691,3508,1
1395,3512,1
1835,3535,1
1587,3538,1
928,3544,1
171,3557,1
1557,3564,1
669,3564,1
1837,3572,1
40,3572,1
1773,3576,1
2159,3576,1
954,3592,1
1037,3592,1
171,3619,1
583,3627,1
1495,3630,1
1425,3636,1
1224,3643,1
40,3644,1
1551,3652,1
462,3686,1
621,3687,1
1895,3687,1
2069,3688,1
1865,3697,1
1664,3699,1
1917,3704,1
2142,3718,1
1678,3733,1
2152,3739,1
1524,3774,1
939,3786,1
1578,3788,1
393,3791,1
605,3805,1
697,3805,1
1865,3805,1
1919,3811,1
1988,3811,1
671,3816,1
761,3818,1
2299,3833,1
1704,3834,1
1691,3834,1
904,3834,1
1279,3834,1
434,3842,1
904,3849,1
1578,3852,1
1067,3852,1
1037,3852,1
2116,3852,1
693,3856,1
2327,3856,1
1587,3856,1
708,3863,1
1736,3864,1
980,3875,1
694,3879,1
183,3879,1
786,3879,1
605,3892,1
883,3894,1
200,3894,1
1742,3901,1
1834,3914,1
1037,3917,1
2012,3924,1
1232,3931,1
1508,3946,1
2196,3956,1
2163,3958,1
260,3958,1
241,3977,1
770,3987,1
530,3999,1
1917,3999,1
509,3999,1
1892,3999,1
1922,4004,1
509,4004,1
980,4010,1
2142,4010,1
530,4021,1
521,4037,1
1333,4047,1
2152,4050,1
1589,4063,1
530,4072,1
2037,4084,1
1040,4084,1
1273,4093,1
1351,4096,1
1374,4096,1
1100,4112,1
1173,4128,1
2129,4135,1
883,4135,1
57,4135,1
1222,4135,1
1704,4141,1
605,4155,1
1404,4155,1
1220,4155,1
761,4165,1
1222,4180,1
2224,4189,1
1792,4201,1
621,4207,1
1937,4229,1
1908,4233,1
607,4233,1
1937,4233,1
1273,4233,1
311,4243,1
1265,4253,1
1264,4258,1
1631,4258,1
1312,4258,1
1797,4266,1
697,4275,1
323,4289,1
697,4292,1
1186,4293,1
171,4293,1
565,4313,1
1551,4316,1
1916,4334,1
241,4337,1
1525,4354,1
884,4375,1
2047,4375,1
1548,4376,1
682,4379,1
323,4381,1
294,4407,1
2233,4407,1
1916,4415,1
1281,4417,1
1937,4418,1
671,4418,1
1892,4419,1
949,4437,1
1892,4438,1
644,4445,1
1859,4445,1
682,4445,1
694,4447,1
1161,4464,1
607,4469,1
375,4469,1
1937,4469,1
522,4469,1
2159,4470,1
2128,4498,1
583,4507,1
880,4508,1
183,4526,1
949,4532,1
355,4532,1
671,4563,1
1264,4565,1
311,4611,1
669,4616,1
57,4629,1
1883,4640,1
1273,4641,1
2186,4641,1
183,4668,1
668,4681,1
286,4690,1
2308,4692,1
1453,4736,1
306,4738,1
743,4744,1
1678,4746,1
1288,4751,1
232,4751,1
1912,4753,1
1389,4755,1
741,4755,1
251,4755,1
1792,4763,1
509,4773,1
1962,4777,1
2186,4777,1
668,4805,1
826,4810,1
1288,4837,1
1856,4842,1
1306,4856,1
890,4856,1
1823,4861,1
644,4904,1
864,4913,1
2244,4921,1
1040,4929,1
743,4933,1
1312,4942,1
1587,4946,1
2053,4953,1
457,4989,1
1369,4991,1
741,4992,1
1525,5006,1
1062,5010,1
1094,5027,1
1332,5029,1
1348,5031,1
1062,5059,1
1410,5062,1
770,5065,1
2062,5076,1
2035,5077,1
1718,5083,1
1036,5085,1
1323,5086,1
924,5086,1
968,5087,1
1161,5089,1
1036,5098,1
1369,5106,1
1922,5131,1
509,5131,1
2026,5140,1
850,5142,1
61,5143,1
1912,5150,1
457,5150,1
1916,5150,1
1036,5150,1
2035,5158,1
1369,5161,1
2163,5165,1
583,5165,1
1429,5169,1
2116,5170,1
1970,5187,1
2104,5199,1
2163,5240,1
1036,5240,1
1922,5240,1
1856,5240,1
583,5240,1
2104,5240,1
2076,5246,1
1771,5259,1
1562,5279,1
1062,5279,1
1067,5285,1
1651,5302,1
2273,5314,1
458,5315,1
355,5318,1
1486,5319,1
2273,5327,1
607,5328,1
1505,5353,1
306,5358,1
1922,5370,1
597,5370,1
968,5372,1
457,5377,1
644,5377,1
1874,5393,1
1288,5400,1
2069,5424,1
1883,5433,1
597,5445,1
399,5445,1
298,5450,1
2299,5450,1
2073,5452,1
1332,5458,1
1704,5468,1
826,5478,1
1239,5480,1
21,5480,1
944,5485,1
326,5492,1
1265,5492,1
890,5522,1
1718,5535,1
457,5542,1
1291,5548,1
415,5552,1
1486,5552,1
1773,5554,1
1264,5562,1
1650,5588,1
2321,5616,1
1025,5630,1
2142,5630,1
1607,5632,1
2236,5636,1
1348,5636,1
1837,5640,1
1067,5647,1
1312,5661,1
1040,5671,1
924,5683,1
2236,5683,1
326,5683,1
1369,5683,1
1823,5683,1
298,5686,1
306,5686,1
1437,5686,1
593,5688,1
399,5727,1
593,5729,1
967,5746,1
799,5752,1
593,5755,1
129,5763,1
1239,5763,1
1265,5779,1
593,5788,1
1679,5808,1
2038,5811,1
1792,5823,1
1001,5828,1
1253,5832,1
850,5843,1
2333,5843,1
2088,5847,1
850,5889,1
2321,5912,1
458,5913,1
458,5918,1
565,5927,1
448,5927,1
643,5929,1
1395,5933,1
948,5944,1
1557,5953,1
1824,5957,1
896,5982,1
924,6012,1
415,6012,1
2147,6019,1
1738,6022,1
948,6025,1
2026,6035,1
2299,6055,1
832,6058,1
2038,6068,1
877,6071,1
2037,6080,1
2038,6080,1
2244,6148,1
9113,6813,1
9119,6828,1
9131,6846,1
9133,6848,1
9134,6849,1
9136,6851,1
9139,6853,1
9144,6858,1
9154,6869,1
9175,6895,1
9179,6899,1
9183,6904,1
9190,6913,1
9192,6916,1
9201,6925,1
9202,6926,1
9206,6932,1
9201,6941,1
9201,6942,1
9215,6949,1
9221,6957,1
9223,6957,1
9226,6957,1
9237,6968,1
9246,6979,1
9248,6981,1
9251,6985,1
9255,6987,1
9258,6992,1
9264,7001,1
9265,7002,1
9266,7006,1
9269,7009,1
9221,7010,1
9276,7019,1
9221,7021,1
9287,7026,1
9293,7039,1
9297,7048,1
9302,7054,1
9323,7068,1
9328,7076,1
9332,7081,1
9336,7087,1
9337,7089,1
9206,7095,1
9206,7096,1
9363,7147,1
9367,7150,1
9372,7158,1
9376,7162,1
9377,7163,1
9302,7171,1
9384,7172,1
9388,7179,1
9398,7189,1
9376,7193,1
9417,7217,1
9425,7230,1
9426,7231,1
9432,7249,1
9444,7267,1
9447,7271,1
9447,7272,1
9447,7273,1
9447,7283,1
9456,7287,1
9462,7296,1
9463,7298,1
9467,7304,1
9471,7310,1
9474,7320,1
9487,7334,1
9490,7340,1
9492,7344,1
9495,7349,1
9497,7353,1
9498,7355,1
9500,7359,1
9503,7365,1
9505,7367,1
9506,7368,1
9507,7372,1
9514,7384,1
9515,7392,1
9526,7420,1
9527,7424,1
9538,7435,1
9549,7447,1
9553,7455,1
9554,7456,1
9456,7460,1
9561,7464,1
9568,7473,1
9570,7477,1
9575,7485,1
9577,7487,1
9596,7515,1
9596,7517,1
9596,7519,1
9599,7530,1
9602,7534,1
9604,7539,1
9607,7542,1
9596,7554,1
9613,7559,1
9596,7566,1
9618,7569,1
9246,7578,1
9619,7579,1
9624,7591,1
9640,7606,1
9641,7607,1
9643,7609,1
9648,7616,1
9649,7617,1
9654,7620,1
9660,7627,1
9663,7630,1
9506,7637,1
9670,7643,1
9673,7648,1
9676,7651,1
9686,7675,1
9426,7678,1
9697,7703,1
9707,7708,1
9709,7711,1
9715,7715,1
9720,7731,1
9721,7732,1
9724,7739,1
9728,7742,1
9729,7743,1
9731,7752,1
9736,7761,1
9447,7770,1
9750,7782,1
9756,7790,1
9758,7794,1
9760,7798,1
9760,7799,1
9780,7828,1
9786,7836,1
9790,7846,1
9793,7849,1
9795,7852,1
9796,7853,1
9797,7854,1
9799,7856,1
9804,7865,1
9797,7869,1
9731,7877,1
9462,7883,1
9813,7885,1
9815,7887,1
9819,7896,1
9822,7900,1
9797,7901,1
9823,7902,1
9505,7913,1
9833,7920,1
9834,7921,1
9837,7932,1
9842,7950,1
9847,7958,1
9851,7967,1
9855,7974,1
9857,7977,1
9859,7983,1
9862,7992,1
9863,7994,1
9863,7995,1
9866,8003,1
9872,8009,1
9873,8010,1
9877,8016,1
9881,8022,1
9887,8029,1
9892,8035,1
9893,8037,1
9900,8051,1
9906,8063,1
9917,8077,1
9332,8077,1
9930,8106,1
9934,8123,1
9935,8123,1
9943,8153,1
9945,8153,1
9947,8155,1
9951,8163,1
9958,8173,1
9963,8181,1
9964,8186,1
9969,8194,1
9977,8206,1
9979,8212,1
9983,8214,1
9985,8217,1
9989,8221,1
9992,8226,1
9992,8227,1
9996,8230,1
10002,8239,1
10007,8243,1
10008,8245,1
10011,8248,1
10012,8248,1
10016,8255,1
10017,8256,1
10028,8269,1
10028,8276,1
10028,8277,1
10034,8278,1
10036,8281,1
10038,8284,1
10042,8290,1
10047,8296,1
10053,8300,1
10056,8307,1
10058,8311,1
10066,8326,1
10072,8335,1
10084,8347,1
10093,8358,1
10098,8367,1
10099,8369,1
10105,8382,1
10106,8385,1
10108,8388,1
10112,8393,1
10123,8412,1
10129,8419,1
10131,8423,1
10143,8441,1
9906,8444,1
10145,8446,1
10147,8448,1
10149,8449,1
10153,8455,1
10156,8460,1
10147,8462,1
10129,8468,1
10164,8473,1
10129,8476,1
10167,8479,1
10176,8490,1
10178,8494,1
10179,8494,1
10184,8506,1
10186,8510,1
10189,8513,1
10191,8518,1
10194,8523,1
10129,8523,1
9729,8534,1
10198,8537,1
10207,8545,1
10211,8559,1
10213,8561,1
10224,8580,1
10230,8588,1
10232,8590,1
10234,8595,1
10236,8597,1
10239,8602,1
10241,8608,1
10246,8610,1
10252,8613,1
10255,8614,1
10241,8623,1
10263,8634,1
10264,8637,1
10273,8649,1
10281,8659,1
10283,8667,1
10286,8675,1
10294,8693,1
10297,8695,1
10300,8701,1
10306,8705,1
10308,8705,1
10309,8706,1
10313,8706,1
10314,8706,1
10316,8706,1
10330,8714,1
10336,8725,1
10341,8738,1
10342,8738,1
10347,8738,1
10350,8738,1
10352,8738,1
10355,8740,1
2276,8741,1
10357,8745,1
10360,8752,1
10367,8756,1
10377,8765,1
10379,8768,1
10390,8784,1
10394,8789,1
10398,8794,1
10403,8802,1
10407,8810,1
10411,8814,1
10294,8823,1
10360,8833,1
10432,8848,1
10437,8855,1
10438,8856,1
10441,8857,1
10442,8859,1
10446,8859,1
10448,8861,1
10453,8865,1
10456,8875,1
10458,8880,1
884,8900,1
1698,8900,1
10475,8915,1
10058,8915,1
9989,8927,1
10493,8934,1
10495,8936,1
10500,8949,1
10501,8951,1
10503,8953,1
10493,8957,1
10493,8958,1
10506,8960,1
934,8964,1
10515,8978,1
10516,8981,1
10523,8991,1
10524,8992,1
9728,8993,1
10316,8997,1
10527,8999,1
10530,9002,1
10534,9007,1
10551,9038,1
10553,9040,1
10554,9041,1
10560,9047,1
10563,9050,1
10563,9065,1
10571,9069,1
10563,9070,1
10574,9075,1
10577,9080,1
10578,9083,1
10584,9093,1
10604,9119,1
10605,9120,1
10611,9130,1
10612,9132,1
10615,9138,1
10621,9148,1
10622,9148,1
10626,9158,1
10629,9163,1
10632,9167,1
10635,9169,1
10640,9178,1
10641,9181,1
10642,9183,1
10651,9206,1
10666,9230,1
1053,9231,1
10669,9234,1
10673,9242,1
10674,9243,1
10680,9251,1
10283,9255,1
10692,9282,1
10695,9287,1
10696,9291,1
10712,9329,1
10714,9335,1
10720,9354,1
10722,9368,1
10723,9369,1
10720,9372,1
10725,9378,1
10728,9390,1
10729,9391,1
10733,9404,1
