uid,iid,val
537,230,1
1059,230,1
369,230,1
753,231,1
1135,231,1
1136,231,1
806,234,1
98,235,1
1150,235,1
147,235,1
720,235,1
438,235,1
829,235,1
1154,235,1
768,235,1
1157,235,1
178,235,1
622,235,1
1160,235,1
1059,235,1
72,235,1
370,235,1
78,235,1
81,235,1
85,235,1
1167,235,1
1169,235,1
98,236,1
144,236,1
886,236,1
170,237,1
625,237,1
88,237,1
1179,237,1
100,238,1
709,238,1
1183,238,1
5,238,1
823,238,1
437,238,1
147,238,1
1154,238,1
207,238,1
1192,238,1
905,238,1
1194,238,1
362,239,1
362,240,1
1059,240,1
68,240,1
1204,241,1
1135,241,1
145,241,1
55,241,1
153,241,1
274,241,1
60,241,1
1212,241,1
1160,241,1
1217,241,1
411,241,1
1218,241,1
370,241,1
78,241,1
905,241,1
81,241,1
1204,242,1
274,242,1
1227,242,1
72,242,1
78,242,1
6,243,1
84,243,1
85,243,1
98,244,1
725,244,1
886,244,1
68,244,1
23,244,1
46,245,1
1244,245,1
151,245,1
153,245,1
1154,245,1
1245,245,1
1247,245,1
1248,246,1
100,246,1
709,246,1
116,246,1
1252,246,1
147,246,1
438,246,1
182,246,1
1255,246,1
1256,246,1
1258,246,1
1192,246,1
905,246,1
81,246,1
1261,246,1
84,246,1
233,246,1
1204,247,1
1039,247,1
78,247,1
1269,248,1
5,248,1
689,248,1
1271,248,1
302,248,1
1150,249,1
98,250,1
1285,250,1
1287,251,1
1289,251,1
68,251,1
1295,251,1
23,251,1
116,253,1
5,253,1
145,253,1
146,253,1
182,253,1
1255,254,1
1315,255,1
1316,255,1
1317,255,1
141,255,1
153,255,1
1285,256,1
302,257,1
1326,257,1
411,257,1
89,257,1
1336,258,1
352,258,1
120,258,1
445,258,1
470,258,1
449,258,1
398,258,1
383,258,1
1355,258,1
1356,258,1
1357,258,1
181,258,1
1360,258,1
1363,258,1
1007,258,1
525,258,1
386,258,1
400,258,1
1373,258,1
1376,258,1
1383,258,1
392,258,1
234,258,1
483,258,1
1204,259,1
1393,260,1
1394,260,1
103,260,1
709,260,1
111,260,1
1204,260,1
153,260,1
1396,260,1
581,260,1
189,260,1
1398,260,1
1256,260,1
905,260,1
85,260,1
1403,261,1
1059,261,1
1018,261,1
1408,261,1
88,261,1
1018,262,1
1415,263,1
502,263,1
302,263,1
1326,263,1
161,264,1
85,264,1
979,265,1
272,265,1
84,265,1
98,266,1
85,267,1
98,268,1
1154,268,1
267,268,1
81,268,1
819,269,1
1269,269,1
5,269,1
1136,269,1
267,269,1
1444,271,1
429,273,1
1315,274,1
6,274,1
1059,274,1
1457,274,1
111,275,1
1460,275,1
808,277,1
775,277,1
272,278,1
19,278,1
400,279,1
606,280,1
1415,280,1
1467,280,1
498,280,1
301,280,1
146,280,1
147,280,1
721,280,1
689,280,1
173,280,1
1007,280,1
938,280,1
1489,280,1
207,280,1
1493,280,1
1496,280,1
88,280,1
1501,282,1
273,282,1
905,283,1
852,286,1
498,287,1
536,287,1
1514,287,1
1516,287,1
445,288,1
470,288,1
383,288,1
1363,288,1
556,288,1
1520,289,1
768,289,1
369,289,1
753,291,1
1529,291,1
7,291,1
1531,291,1
1532,291,1
141,291,1
173,291,1
1544,291,1
1546,291,1
502,292,1
398,293,1
492,293,1
453,293,1
401,293,1
461,293,1
123,294,1
398,294,1
384,294,1
401,294,1
556,294,1
558,295,1
1555,295,1
633,296,1
445,297,1
470,297,1
461,297,1
470,298,1
556,298,1
1529,299,1
1560,300,1
470,300,1
633,300,1
672,300,1
401,300,1
461,300,1
153,302,1
1046,302,1
99,303,1
710,303,1
1584,303,1
141,303,1
173,303,1
1049,303,1
633,305,1
1595,305,1
461,306,1
398,307,1
461,307,1
1415,308,1
100,308,1
116,308,1
1597,308,1
1135,308,1
7,308,1
502,308,1
1600,308,1
153,308,1
407,308,1
173,308,1
1008,308,1
641,308,1
1611,308,1
100,309,1
103,309,1
1614,309,1
147,309,1
843,309,1
160,309,1
170,309,1
1615,309,1
1616,309,1
284,309,1
69,309,1
211,309,1
77,309,1
499,310,1
1620,310,1
407,310,1
520,310,1
273,310,1
1611,310,1
428,311,1
1261,311,1
1628,312,1
46,312,1
153,312,1
1059,312,1
1150,313,1
85,313,1
428,314,1
267,314,1
1383,314,1
429,315,1
905,316,1
437,317,1
160,317,1
282,317,1
1154,318,1
1640,318,1
407,318,1
984,318,1
89,318,1
234,318,1
1248,320,1
98,320,1
153,320,1
245,320,1
1154,320,1
1615,320,1
182,320,1
273,320,1
207,320,1
111,321,1
7,321,1
1667,321,1
1670,321,1
224,321,1
1611,321,1
1672,321,1
1673,322,1
122,326,1
282,327,1
804,331,1
806,332,1
160,333,1
1683,334,1
250,334,1
250,335,1
1105,335,1
257,336,1
1088,336,1
1686,337,1
144,337,1
145,337,1
244,337,1
245,337,1
160,337,1
537,337,1
192,337,1
273,337,1
257,337,1
319,337,1
1686,338,1
1088,338,1
806,339,1
244,339,1
1683,340,1
946,340,1
1088,340,1
1088,341,1
114,342,1
736,342,1
245,342,1
274,342,1
250,342,1
273,342,1
1105,342,1
1088,342,1
218,342,1
250,343,1
942,344,1
319,344,1
144,345,1
244,345,1
811,345,1
257,345,1
1520,346,1
245,346,1
250,346,1
273,346,1
1707,346,1
1709,347,1
1683,347,1
946,347,1
250,350,1
245,351,1
1098,351,1
476,351,1
250,351,1
273,351,1
274,352,1
806,353,1
274,353,1
273,353,1
257,354,1
729,354,1
811,355,1
1520,357,1
144,357,1
1098,357,1
273,357,1
1105,357,1
1686,358,1
114,358,1
806,358,1
811,358,1
273,358,1
274,359,1
250,359,1
1105,360,1
255,360,1
804,361,1
1683,361,1
98,362,1
753,362,1
736,362,1
244,362,1
999,362,1
274,362,1
1732,362,1
1098,362,1
1709,362,1
250,362,1
273,362,1
1088,362,1
218,362,1
319,362,1
1735,363,1
248,363,1
1105,363,1
244,364,1
1735,364,1
250,364,1
1683,365,1
1088,365,1
476,367,1
942,368,1
1088,369,1
244,370,1
245,370,1
273,371,1
806,375,1
245,376,1
98,377,1
916,378,1
274,379,1
248,380,1
1683,381,1
1098,382,1
1709,383,1
1751,385,1
242,385,1
804,386,1
250,386,1
242,388,1
806,388,1
1709,389,1
427,390,1
242,391,1
1755,391,1
806,393,1
1088,394,1
806,395,1
273,395,1
409,396,1
461,396,1
710,397,1
449,397,1
242,397,1
500,397,1
805,397,1
1501,397,1
144,397,1
720,397,1
999,397,1
1764,397,1
811,397,1
173,397,1
409,397,1
62,397,1
1363,397,1
273,397,1
489,397,1
234,397,1
405,397,1
98,398,1
811,398,1
160,398,1
1778,398,1
273,398,1
98,399,1
409,399,1
710,400,1
1783,400,1
409,400,1
267,400,1
242,402,1
811,402,1
1778,402,1
1787,402,1
409,404,1
811,405,1
1778,405,1
916,406,1
273,406,1
98,407,1
437,408,1
409,409,1
1783,410,1
409,410,1
489,410,1
556,410,1
1136,413,1
1059,413,1
1059,414,1
710,415,1
888,415,1
1806,416,1
775,416,1
316,416,1
1520,417,1
720,417,1
732,420,1
329,420,1
710,420,1
120,420,1
6,420,1
245,420,1
768,420,1
1059,420,1
255,420,1
98,422,1
499,422,1
1501,422,1
1826,422,1
273,422,1
234,422,1
843,423,1
852,423,1
606,424,1
1829,424,1
98,424,1
100,424,1
1830,424,1
30,424,1
116,424,1
498,424,1
1832,424,1
1584,424,1
145,424,1
533,424,1
502,424,1
503,424,1
1271,424,1
1838,424,1
173,424,1
409,424,1
13,424,1
536,424,1
1256,424,1
520,424,1
422,424,1
1008,424,1
545,424,1
1611,424,1
405,424,1
1848,425,1
374,425,1
1336,425,1
445,425,1
662,425,1
396,425,1
144,425,1
1855,425,1
459,425,1
245,425,1
1857,425,1
639,425,1
383,425,1
273,425,1
428,425,1
453,425,1
400,425,1
489,425,1
1863,425,1
1376,425,1
461,425,1
603,425,1
391,425,1
468,425,1
606,426,1
1829,426,1
1415,426,1
98,426,1
100,426,1
352,426,1
1597,426,1
611,426,1
533,426,1
301,426,1
146,426,1
502,426,1
151,426,1
1868,426,1
1271,426,1
1857,426,1
302,426,1
1838,426,1
407,426,1
173,426,1
13,426,1
536,426,1
1256,426,1
520,426,1
422,426,1
1008,426,1
1670,426,1
1611,426,1
234,426,1
42,426,1
146,427,1
273,427,1
587,427,1
1848,428,1
1877,428,1
98,428,1
445,428,1
470,428,1
449,428,1
1887,428,1
662,428,1
396,428,1
144,428,1
245,428,1
383,428,1
492,428,1
384,428,1
1891,428,1
273,428,1
525,428,1
560,428,1
400,428,1
1897,428,1
489,428,1
1049,428,1
1376,428,1
468,428,1
653,429,1
1560,429,1
120,429,1
445,429,1
659,429,1
1921,429,1
1924,429,1
471,429,1
1928,429,1
1929,429,1
662,429,1
501,429,1
1783,429,1
398,429,1
505,429,1
459,429,1
639,429,1
383,429,1
407,429,1
633,429,1
491,429,1
1958,429,1
384,429,1
673,429,1
1963,429,1
1891,429,1
520,429,1
273,429,1
196,429,1
1971,429,1
1489,429,1
401,429,1
561,429,1
1493,429,1
1977,429,1
1984,429,1
1049,429,1
1985,429,1
461,429,1
684,429,1
603,429,1
391,429,1
1993,429,1
1595,429,1
392,429,1
2005,429,1
409,430,1
916,431,1
273,431,1
814,432,1
866,432,1
64,432,1
386,432,1
866,436,1
196,436,1
19,436,1
698,436,1
2022,436,1
245,441,1
809,441,1
421,441,1
386,441,1
1049,441,1
698,441,1
1683,446,1
1683,450,1
421,451,1
710,452,1
2055,452,1
245,454,1
421,454,1
245,456,1
698,456,1
2022,456,1
814,457,1
245,457,1
768,457,1
2022,457,1
710,458,1
2065,461,1
245,462,1
2022,462,1
245,463,1
476,463,1
2065,463,1
2066,464,1
245,465,1
374,466,1
2070,466,1
98,466,1
99,466,1
108,466,1
116,466,1
471,466,1
1832,466,1
2078,466,1
823,466,1
500,466,1
2080,466,1
2082,466,1
1532,466,1
856,466,1
1501,466,1
1096,466,1
1783,466,1
718,466,1
144,466,1
147,466,1
811,466,1
160,466,1
1732,466,1
173,466,1
180,466,1
181,466,1
62,466,1
1958,466,1
189,466,1
421,466,1
2103,466,1
520,466,1
273,466,1
196,466,1
18,466,1
198,466,1
207,466,1
726,466,1
2109,466,1
211,466,1
989,466,1
2115,466,1
1049,466,1
216,466,1
79,466,1
1611,466,1
234,466,1
405,466,1
98,467,1
99,467,1
805,467,1
207,467,1
489,467,1
989,467,1
405,467,1
98,468,1
98,469,1
753,469,1
2131,469,1
732,469,1
710,469,1
2135,469,1
2137,469,1
471,469,1
277,469,1
500,469,1
144,469,1
1855,469,1
301,469,1
147,469,1
1764,469,1
459,469,1
245,469,1
160,469,1
1640,469,1
173,469,1
62,469,1
248,469,1
421,469,1
273,469,1
196,469,1
18,469,1
946,469,1
207,469,1
411,469,1
1258,469,1
2115,469,1
985,469,1
216,469,1
79,469,1
545,469,1
1993,469,1
1167,469,1
233,469,1
2158,469,1
405,469,1
273,470,1
98,471,1
99,471,1
100,471,1
30,471,1
608,471,1
2135,471,1
471,471,1
1832,471,1
500,471,1
2080,471,1
1501,471,1
52,471,1
718,471,1
144,471,1
145,471,1
1150,471,1
459,471,1
245,471,1
1640,471,1
173,471,1
2176,471,1
62,471,1
248,471,1
520,471,1
273,471,1
18,471,1
207,471,1
489,471,1
989,471,1
216,471,1
79,471,1
545,471,1
2187,471,1
1611,471,1
2189,471,1
1247,471,1
1993,471,1
233,471,1
234,471,1
264,472,1
273,472,1
427,473,1
273,473,1
267,473,1
916,475,1
1532,475,1
144,475,1
314,475,1
2176,475,1
273,475,1
284,475,1
207,475,1
2115,475,1
2210,475,1
2211,475,1
391,475,1
1167,475,1
405,475,1
2176,476,1
1958,476,1
98,477,1
2217,477,1
207,477,1
1958,478,1
1008,478,1
2222,478,1
29,479,1
30,479,1
499,479,1
611,479,1
502,479,1
273,479,1
411,479,1
587,479,1
2225,479,1
116,480,1
1958,480,1
273,480,1
1732,481,1
273,481,1
207,481,1
98,482,1
99,482,1
888,482,1
248,482,1
273,482,1
207,482,1
216,482,1
99,483,1
273,483,1
207,483,1
98,485,1
99,485,1
100,485,1
273,485,1
99,486,1
273,486,1
207,486,1
99,487,1
273,487,1
267,487,1
405,487,1
261,488,1
1958,488,1
98,489,1
533,489,1
2247,489,1
98,490,1
13,490,1
1958,490,1
267,490,1
1008,490,1
2187,490,1
999,491,1
273,491,1
98,492,1
272,492,1
732,492,1
1783,492,1
533,492,1
409,492,1
2255,492,1
273,492,1
2217,492,1
267,492,1
234,492,1
2258,493,1
100,493,1
272,494,1
1520,494,1
2265,494,1
1783,494,1
1732,494,1
314,494,1
422,494,1
273,494,1
207,494,1
2267,494,1
2268,494,1
234,494,1
98,495,1
100,495,1
2135,495,1
1614,495,1
147,495,1
173,495,1
1958,495,1
207,495,1
98,496,1
100,496,1
359,496,1
173,496,1
267,496,1
98,497,1
99,497,1
100,497,1
30,497,1
2135,497,1
2137,497,1
501,497,1
144,497,1
1855,497,1
245,497,1
173,497,1
2278,497,1
248,497,1
273,497,1
18,497,1
2217,497,1
207,497,1
216,497,1
405,497,1
1829,498,1
98,498,1
99,498,1
100,498,1
144,498,1
502,498,1
173,498,1
1615,498,1
1963,498,1
273,498,1
207,498,1
234,498,1
352,499,1
499,499,1
1783,499,1
409,499,1
1958,499,1
273,499,1
411,499,1
2109,499,1
42,499,1
499,500,1
581,500,1
411,500,1
267,500,1
42,500,1
103,501,1
146,501,1
2103,501,1
273,501,1
499,502,1
502,502,1
173,502,1
422,502,1
98,503,1
2135,503,1
144,503,1
147,503,1
502,503,1
852,503,1
1958,503,1
273,503,1
207,503,1
267,503,1
98,504,1
1783,504,1
273,504,1
499,505,1
502,505,1
273,505,1
391,505,1
587,505,1
2307,505,1
2078,506,1
2082,506,1
273,506,1
267,506,1
29,507,1
499,507,1
2080,507,1
501,507,1
502,507,1
581,507,1
273,508,1
6,509,1
6,510,1
198,510,1
68,510,1
84,510,1
85,510,1
427,511,1
98,512,1
1709,512,1
2210,512,1
245,513,1
1059,513,1
2325,513,1
1248,515,1
103,515,1
2131,515,1
1806,515,1
732,515,1
709,515,1
144,515,1
146,515,1
147,515,1
151,515,1
2337,515,1
14,515,1
1227,515,1
284,515,1
367,515,1
257,515,1
2346,515,1
369,515,1
218,515,1
905,515,1
84,515,1
85,515,1
2350,515,1
233,515,1
2351,516,1
141,516,1
245,516,1
173,516,1
823,517,1
7,517,1
1640,517,1
182,517,1
14,517,1
1007,517,1
1256,517,1
370,517,1
2374,518,1
863,518,1
144,518,1
1287,518,1
46,518,1
1396,518,1
537,518,1
84,518,1
114,519,1
352,519,1
551,519,1
471,519,1
1832,519,1
806,519,1
144,519,1
2385,519,1
275,519,1
1154,519,1
2387,519,1
1396,519,1
581,519,1
248,519,1
273,519,1
2389,519,1
77,519,1
2392,519,1
556,519,1
282,519,1
1611,519,1
405,519,1
1415,520,1
1394,520,1
103,520,1
709,520,1
116,520,1
1078,520,1
2135,520,1
2403,520,1
2406,520,1
127,520,1
471,520,1
144,520,1
147,520,1
2374,520,1
2337,520,1
169,520,1
342,520,1
1396,520,1
182,520,1
248,520,1
1256,520,1
1616,520,1
68,520,1
207,520,1
1611,520,1
85,520,1
103,521,1
1078,521,1
2135,521,1
2406,521,1
2337,521,1
342,521,1
1396,521,1
13,521,1
182,521,1
14,521,1
248,521,1
1256,521,1
273,521,1
85,521,1
405,521,1
273,522,1
2217,522,1
489,522,1
2115,522,1
46,523,1
1394,524,1
242,524,1
806,524,1
1039,524,1
160,524,1
273,524,1
489,524,1
19,524,1
556,524,1
88,524,1
979,525,1
103,526,1
111,526,1
1532,526,1
146,526,1
2337,526,1
14,526,1
367,526,1
233,526,1
502,527,1
264,527,1
1783,528,1
161,528,1
173,528,1
273,528,1
1611,528,1
2435,529,1
1315,529,1
1620,529,1
7,529,1
242,529,1
9,529,1
245,529,1
1245,529,1
537,529,1
1261,529,1
234,529,1
98,530,1
273,530,1
428,530,1
267,530,1
391,530,1
273,531,1
606,532,1
2451,532,1
2453,532,1
732,532,1
111,532,1
46,532,1
2456,532,1
1078,532,1
120,532,1
2135,532,1
1317,532,1
141,532,1
702,532,1
144,532,1
146,532,1
147,532,1
151,532,1
153,532,1
843,532,1
158,532,1
1396,532,1
182,532,1
14,532,1
2489,532,1
248,532,1
1616,532,1
273,532,1
18,532,1
284,532,1
2504,532,1
282,532,1
2508,532,1
2509,532,1
2513,532,1
98,533,1
144,533,1
273,533,1
196,533,1
1049,533,1
556,533,1
1394,534,1
1157,534,1
182,534,1
2489,534,1
1059,534,1
144,535,1
1039,535,1
273,535,1
886,535,1
1258,535,1
427,536,1
98,536,1
1615,536,1
273,536,1
196,536,1
886,536,1
2022,536,1
144,537,1
556,537,1
98,538,1
273,538,1
985,538,1
942,539,1
806,540,1
273,540,1
405,540,1
427,541,1
427,542,1
98,542,1
805,542,1
273,542,1
985,542,1
556,542,1
405,542,1
146,543,1
182,543,1
537,543,1
1256,543,1
2535,543,1
411,543,1
1261,543,1
30,544,1
242,544,1
2387,544,1
273,544,1
267,544,1
2005,544,1
30,545,1
2135,545,1
52,545,1
1154,545,1
273,545,1
2115,545,1
2544,546,1
2545,546,1
103,546,1
1614,546,1
734,546,1
2547,546,1
999,546,1
508,546,1
173,546,1
1396,546,1
273,546,1
411,546,1
989,546,1
98,547,1
1520,547,1
2255,547,1
46,548,1
342,548,1
1396,548,1
914,548,1
710,549,1
806,549,1
273,549,1
806,550,1
489,550,1
301,551,1
146,551,1
689,551,1
302,551,1
411,551,1
257,551,1
1008,551,1
2222,551,1
401,552,1
461,552,1
429,553,1
1415,554,1
100,554,1
2131,554,1
30,554,1
709,554,1
1204,554,1
1252,554,1
151,554,1
153,554,1
160,554,1
1396,554,1
919,554,1
182,554,1
2569,554,1
1256,554,1
1217,554,1
2210,554,1
1261,554,1
85,554,1
100,555,1
103,555,1
2574,555,1
709,555,1
111,555,1
2137,555,1
1532,555,1
146,555,1
151,555,1
438,555,1
2337,555,1
14,555,1
1256,555,1
257,555,1
429,555,1
85,555,1
242,556,1
806,556,1
1039,556,1
160,556,1
1363,556,1
2585,556,1
556,556,1
710,557,1
273,557,1
489,557,1
257,558,1
98,559,1
272,559,1
1838,559,1
1611,559,1
234,559,1
7,560,1
242,560,1
103,561,1
732,561,1
709,561,1
1078,561,1
2135,561,1
50,561,1
1024,561,1
1532,561,1
144,561,1
146,561,1
147,561,1
151,561,1
829,561,1
160,561,1
852,561,1
2337,561,1
775,561,1
1227,561,1
284,561,1
367,561,1
207,561,1
257,561,1
2346,561,1
218,561,1
905,561,1
85,561,1
2350,561,1
1248,562,1
103,562,1
2574,562,1
732,562,1
1532,562,1
144,562,1
147,562,1
811,562,1
1154,562,1
160,562,1
2337,562,1
2489,562,1
1285,562,1
1227,562,1
284,562,1
207,562,1
257,562,1
2607,562,1
2346,562,1
1457,562,1
218,562,1
905,562,1
2350,562,1
1248,563,1
98,563,1
732,563,1
1024,563,1
1532,563,1
144,563,1
151,563,1
2337,563,1
14,563,1
207,563,1
257,563,1
2350,563,1
233,563,1
1248,564,1
2574,564,1
1078,564,1
1024,564,1
1532,564,1
144,564,1
146,564,1
147,564,1
151,564,1
829,564,1
160,564,1
852,564,1
2337,564,1
14,564,1
1285,564,1
1227,564,1
284,564,1
207,564,1
257,564,1
2346,564,1
369,564,1
905,564,1
84,564,1
85,564,1
2350,564,1
709,565,1
1078,565,1
2137,565,1
50,565,1
1024,565,1
1532,565,1
144,565,1
147,565,1
151,565,1
158,565,1
160,565,1
852,565,1
2337,565,1
169,565,1
