uid,iid,val
405,70,1
27,71,1
98,71,1
529,71,1
33,71,1
531,71,1
532,71,1
501,71,1
396,71,1
533,71,1
153,71,1
407,71,1
536,71,1
537,71,1
422,71,1
273,71,1
543,71,1
545,71,1
479,71,1
89,71,1
234,71,1
549,72,1
550,72,1
461,72,1
551,73,1
549,73,1
553,73,1
33,74,1
352,74,1
465,74,1
549,74,1
401,74,1
556,74,1
499,75,1
273,75,1
484,76,1
374,76,1
352,76,1
445,76,1
558,76,1
465,76,1
549,76,1
559,76,1
560,76,1
401,76,1
561,76,1
461,76,1
479,76,1
562,76,1
405,76,1
33,77,1
459,77,1
549,77,1
401,77,1
567,78,1
352,78,1
445,78,1
471,78,1
568,78,1
381,78,1
477,78,1
520,78,1
570,78,1
481,78,1
461,79,1
470,80,1
465,80,1
383,80,1
575,80,1
576,80,1
453,80,1
461,80,1
98,81,1
352,81,1
499,81,1
500,81,1
533,81,1
578,81,1
173,81,1
581,81,1
582,81,1
518,81,1
273,81,1
453,81,1
525,81,1
391,81,1
587,81,1
396,82,1
588,82,1
453,82,1
589,82,1
461,82,1
591,83,1
592,83,1
352,83,1
445,83,1
470,83,1
396,83,1
398,83,1
459,83,1
600,83,1
489,83,1
461,83,1
603,83,1
604,83,1
606,84,1
100,84,1
608,84,1
105,84,1
609,84,1
33,84,1
610,84,1
7,84,1
611,84,1
417,84,1
146,84,1
615,84,1
622,84,1
273,84,1
623,84,1
625,84,1
411,84,1
627,84,1
628,84,1
629,84,1
630,84,1
631,84,1
632,85,1
633,85,1
634,85,1
453,85,1
635,85,1
561,85,1
33,86,1
398,86,1
549,86,1
401,86,1
461,86,1
352,87,1
445,87,1
398,87,1
639,87,1
383,87,1
640,87,1
453,87,1
641,87,1
445,88,1
398,88,1
633,88,1
401,88,1
461,88,1
29,89,1
352,89,1
445,89,1
381,89,1
477,89,1
645,89,1
641,89,1
646,89,1
481,89,1
401,90,1
352,91,1
396,91,1
398,91,1
650,91,1
634,91,1
453,91,1
651,91,1
560,91,1
464,91,1
653,92,1
655,92,1
656,92,1
658,92,1
659,92,1
661,92,1
662,92,1
664,92,1
398,92,1
667,92,1
588,92,1
633,92,1
384,92,1
672,92,1
673,92,1
676,92,1
677,92,1
678,92,1
454,92,1
681,92,1
683,92,1
684,92,1
685,92,1
562,92,1
445,93,1
461,93,1
689,94,1
692,96,1
695,96,1
698,96,1
700,96,1
701,97,1
702,98,1
705,98,1
325,99,1
709,99,1
710,99,1
714,99,1
6,99,1
718,99,1
144,99,1
719,99,1
720,99,1
721,99,1
725,99,1
192,99,1
316,99,1
196,99,1
68,99,1
207,99,1
726,99,1
254,99,1
727,99,1
729,99,1
730,99,1
731,99,1
325,100,1
732,100,1
710,100,1
126,100,1
734,100,1
144,100,1
736,100,1
719,100,1
245,100,1
737,100,1
738,100,1
440,100,1
62,100,1
725,100,1
739,100,1
192,100,1
316,100,1
196,100,1
745,100,1
68,100,1
207,100,1
726,100,1
254,100,1
76,100,1
729,100,1
730,100,1
750,100,1
751,100,1
753,101,1
325,101,1
710,101,1
46,101,1
756,101,1
757,101,1
758,101,1
759,101,1
760,101,1
762,101,1
718,101,1
144,101,1
736,101,1
766,101,1
720,101,1
721,101,1
245,101,1
767,101,1
768,101,1
771,101,1
738,101,1
322,101,1
773,101,1
774,101,1
775,101,1
725,101,1
186,101,1
537,101,1
776,101,1
192,101,1
779,101,1
780,101,1
316,101,1
196,101,1
783,101,1
784,101,1
68,101,1
207,101,1
726,101,1
254,101,1
727,101,1
211,101,1
698,101,1
729,101,1
730,101,1
793,101,1
794,101,1
234,101,1
798,101,1
800,102,1
265,103,1
803,104,1
804,104,1
805,105,1
806,105,1
710,106,1
710,107,1
808,107,1
342,107,1
809,107,1
732,108,1
811,108,1
812,108,1
233,108,1
439,109,1
710,110,1
814,110,1
816,110,1
819,111,1
50,111,1
823,111,1
144,111,1
736,111,1
145,111,1
825,111,1
147,111,1
827,111,1
828,111,1
829,111,1
811,111,1
245,111,1
160,111,1
161,111,1
833,111,1
62,111,1
835,111,1
196,111,1
783,111,1
838,111,1
625,111,1
386,111,1
68,111,1
207,111,1
698,111,1
79,111,1
228,111,1
85,111,1
842,112,1
843,112,1
844,112,1
122,113,1
245,113,1
846,113,1
386,114,1
846,114,1
852,115,1
289,115,1
853,115,1
846,116,1
98,118,1
732,118,1
6,118,1
856,118,1
144,118,1
145,118,1
828,118,1
245,118,1
160,118,1
859,118,1
62,118,1
835,118,1
64,118,1
316,118,1
838,118,1
68,118,1
861,118,1
19,118,1
85,118,1
233,118,1
98,119,1
50,119,1
277,119,1
863,119,1
865,119,1
866,119,1
835,119,1
68,119,1
868,119,1
85,119,1
98,120,1
144,120,1
145,120,1
148,120,1
161,120,1
870,120,1
865,120,1
866,120,1
835,120,1
316,120,1
296,120,1
79,120,1
85,120,1
874,120,1
233,120,1
875,120,1
98,121,1
870,121,1
865,121,1
835,121,1
879,121,1
85,121,1
233,121,1
89,121,1
98,122,1
881,122,1
144,122,1
736,122,1
825,122,1
149,122,1
720,122,1
865,122,1
835,122,1
886,122,1
207,122,1
85,122,1
334,122,1
233,122,1
170,123,1
887,123,1
710,125,1
888,125,1
863,125,1
889,125,1
895,126,1
901,126,1
902,126,1
903,127,1
905,128,1
245,129,1
273,131,1
427,133,1
284,135,1
914,136,1
916,137,1
918,137,1
342,137,1
919,137,1
198,137,1
921,137,1
429,137,1
342,138,1
362,140,1
342,140,1
342,141,1
284,141,1
284,142,1
342,143,1
284,143,1
342,144,1
284,144,1
930,145,1
319,147,1
1,148,1
762,149,1
938,149,1
941,150,1
421,150,1
938,150,1
68,150,1
942,150,1
319,150,1
160,151,1
938,151,1
68,151,1
160,152,1
945,154,1
946,155,1
277,156,1
433,157,1
947,158,1
284,158,1
947,159,1
68,160,1
941,161,1
342,161,1
433,165,1
957,165,1
960,165,1
961,165,1
277,167,1
277,168,1
283,168,1
284,170,1
319,172,1
283,174,1
277,176,1
969,178,1
971,181,1
277,183,1
773,183,1
972,183,1
282,183,1
975,186,1
445,188,1
470,188,1
428,188,1
461,188,1
479,188,1
977,189,1
477,190,1
979,193,1
981,193,1
982,194,1
500,194,1
983,194,1
984,195,1
985,195,1
986,196,1
987,196,1
381,197,1
988,197,1
576,198,1
453,198,1
989,198,1
991,198,1
445,200,1
667,200,1
995,200,1
672,200,1
997,201,1
445,201,1
395,201,1
398,201,1
999,201,1
672,201,1
421,201,1
627,201,1
556,201,1
461,201,1
609,202,1
141,202,1
1007,202,1
987,202,1
41,202,1
1008,202,1
1009,203,1
718,203,1
537,204,1
1014,205,1
1016,205,1
1017,205,1
1018,205,1
1021,205,1
229,205,1
979,206,1
1023,206,1
1024,206,1
829,206,1
245,206,1
768,206,1
537,206,1
69,206,1
1028,206,1
979,207,1
768,207,1
1031,207,1
1033,207,1
1034,208,1
1016,208,1
1038,208,1
1039,209,1
153,209,1
732,210,1
111,210,1
1041,210,1
1043,210,1
159,210,1
1046,210,1
1049,210,1
732,211,1
709,211,1
1041,211,1
725,211,1
1046,211,1
1055,211,1
732,212,1
803,212,1
1046,212,1
1034,213,1
63,213,1
1017,213,1
1059,213,1
196,213,1
1018,213,1
1061,213,1
477,214,1
844,215,1
374,216,1
1068,216,1
1073,216,1
68,217,1
814,219,1
186,219,1
1078,221,1
127,221,1
1079,221,1
1080,221,1
811,221,1
767,221,1
170,221,1
1081,221,1
62,221,1
775,221,1
1017,221,1
248,221,1
273,221,1
1085,221,1
1086,221,1
1088,221,1
215,221,1
282,221,1
226,221,1
258,221,1
319,221,1
1091,222,1
753,222,1
1092,222,1
1093,222,1
888,222,1
500,222,1
1096,222,1
1097,222,1
244,222,1
1098,222,1
1099,222,1
1101,222,1
1103,222,1
250,222,1
1104,222,1
1105,222,1
972,222,1
946,222,1
255,222,1
1106,222,1
1088,222,1
1108,222,1
1109,222,1
1110,222,1
630,222,1
319,222,1
979,223,1
1117,223,1
1119,223,1
144,223,1
145,223,1
147,223,1
1120,223,1
316,223,1
838,223,1
730,223,1
1122,223,1
233,223,1
1123,224,1
1125,225,1
1128,227,1
461,227,1
1130,229,1
768,229,1
1132,230,1
768,230,1
537,230,1
1059,230,1
1031,230,1
369,230,1
753,231,1
1134,231,1
1135,231,1
408,231,1
1136,231,1
1139,231,1
806,234,1
1143,235,1
98,235,1
1145,235,1
1146,235,1
51,235,1
1149,235,1
1150,235,1
147,235,1
720,235,1
438,235,1
1152,235,1
829,235,1
1154,235,1
768,235,1
859,235,1
1157,235,1
178,235,1
1159,235,1
622,235,1
1160,235,1
1059,235,1
1125,235,1
208,235,1
26,235,1
72,235,1
370,235,1
78,235,1
1028,235,1
81,235,1
85,235,1
1166,235,1
751,235,1
231,235,1
1167,235,1
1169,235,1
98,236,1
1,236,1
144,236,1
886,236,1
1175,237,1
170,237,1
1176,237,1
625,237,1
88,237,1
1073,237,1
1179,237,1
100,238,1
1180,238,1
709,238,1
1182,238,1
1183,238,1
5,238,1
823,238,1
437,238,1
147,238,1
1154,238,1
1190,238,1
207,238,1
1191,238,1
1192,238,1
905,238,1
1194,238,1
1196,238,1
362,239,1
362,240,1
1059,240,1
68,240,1
1180,241,1
1204,241,1
1205,241,1
1135,241,1
145,241,1
55,241,1
153,241,1
274,241,1
60,241,1
1212,241,1
1213,241,1
1159,241,1
25,241,1
1160,241,1
1215,241,1
1216,241,1
1217,241,1
206,241,1
411,241,1
1218,241,1
370,241,1
78,241,1
905,241,1
81,241,1
87,241,1
1204,242,1
274,242,1
1221,242,1
1225,242,1
1227,242,1
72,242,1
78,242,1
1228,242,1
6,243,1
1230,243,1
1233,243,1
1236,243,1
1237,243,1
84,243,1
85,243,1
98,244,1
757,244,1
1241,244,1
725,244,1
1236,244,1
886,244,1
68,244,1
1242,244,1
23,244,1
46,245,1
1244,245,1
827,245,1
151,245,1
153,245,1
1154,245,1
1245,245,1
1247,245,1
1248,246,1
100,246,1
1180,246,1
709,246,1
116,246,1
1252,246,1
147,246,1
438,246,1
59,246,1
182,246,1
1255,246,1
1256,246,1
1257,246,1
1258,246,1
1259,246,1
1192,246,1
1260,246,1
905,246,1
81,246,1
1261,246,1
84,246,1
233,246,1
1204,247,1
1039,247,1
78,247,1
1269,248,1
5,248,1
1270,248,1
689,248,1
1271,248,1
302,248,1
1272,248,1
17,248,1
1274,248,1
1150,249,1
1276,249,1
889,249,1
1278,249,1
98,250,1
1284,250,1
1285,250,1
1287,251,1
1,251,1
1289,251,1
1290,251,1
68,251,1
1295,251,1
1296,251,1
23,251,1
1300,252,1
1301,252,1
116,253,1
5,253,1
145,253,1
146,253,1
1304,253,1
1305,253,1
182,253,1
1159,253,1
1309,253,1
1255,254,1
1310,254,1
1315,255,1
1316,255,1
1317,255,1
141,255,1
153,255,1
70,255,1
1285,256,1
1322,256,1
302,257,1
1326,257,1
1329,257,1
411,257,1
89,257,1
484,258,1
487,258,1
591,258,1
1336,258,1
1337,258,1
1341,258,1
655,258,1
1034,258,1
352,258,1
120,258,1
1343,258,1
445,258,1
470,258,1
449,258,1
1345,258,1
1350,258,1
398,258,1
1352,258,1
383,258,1
1354,258,1
1355,258,1
640,258,1
1356,258,1
1357,258,1
181,258,1
1360,258,1
1361,258,1
1362,258,1
1363,258,1
385,258,1
1007,258,1
1367,258,1
1368,258,1
478,258,1
1371,258,1
525,258,1
678,258,1
386,258,1
400,258,1
1373,258,1
1376,258,1
481,258,1
1383,258,1
1385,258,1
392,258,1
234,258,1
483,258,1
1387,258,1
1204,259,1
1388,259,1
1310,259,1
1390,259,1
1393,260,1
1394,260,1
103,260,1
709,260,1
111,260,1
1204,260,1
153,260,1
1396,260,1
1233,260,1
581,260,1
189,260,1
1398,260,1
1256,260,1
1401,260,1
1402,260,1
905,260,1
1390,260,1
85,260,1
1403,261,1
1159,261,1
1059,261,1
1407,261,1
1018,261,1
1408,261,1
1409,261,1
88,261,1
1411,262,1
1412,262,1
1018,262,1
1021,262,1
1414,263,1
1415,263,1
502,263,1
302,263,1
1326,263,1
825,264,1
161,264,1
85,264,1
1417,264,1
979,265,1
272,265,1
84,265,1
98,266,1
1125,266,1
1424,267,1
85,267,1
98,268,1
1426,268,1
1428,268,1
1154,268,1
267,268,1
81,268,1
819,269,1
1269,269,1
941,269,1
1435,269,1
5,269,1
1270,269,1
1436,269,1
1136,269,1
267,269,1
425,269,1
1440,269,1
1441,270,1
1180,271,1
1444,271,1
156,271,1
1447,271,1
440,271,1
1448,271,1
1449,271,1
205,272,1
429,273,1
1315,274,1
6,274,1
1059,274,1
1457,274,1
111,275,1
1460,275,1
1017,275,1
783,275,1
1461,276,1
1464,276,1
808,277,1
775,277,1
272,278,1
19,278,1
1465,279,1
1128,279,1
400,279,1
606,280,1
1466,280,1
1415,280,1
1467,280,1
498,280,1
1473,280,1
301,280,1
146,280,1
147,280,1
721,280,1
689,280,1
1479,280,1
1480,280,1
1481,280,1
173,280,1
431,280,1
1483,280,1
1007,280,1
1485,280,1
1407,280,1
1487,280,1
938,280,1
1401,280,1
1488,280,1
1489,280,1
1490,280,1
623,280,1
207,280,1
627,280,1
1493,280,1
628,280,1
1496,280,1
1499,280,1
88,280,1
798,280,1
1501,282,1
273,282,1
317,283,1
905,283,1
1506,285,1
852,286,1
432,286,1
1513,287,1
498,287,1
536,287,1
1514,287,1
628,287,1
1516,287,1
445,288,1
470,288,1
568,288,1
1479,288,1
383,288,1
1363,288,1
478,288,1
556,288,1
1520,289,1
768,289,1
1521,289,1
1522,289,1
369,289,1
753,291,1
1528,291,1
1529,291,1
1530,291,1
803,291,1
7,291,1
1531,291,1
1532,291,1
141,291,1
1536,291,1
1537,291,1
1539,291,1
173,291,1
1540,291,1
1542,291,1
1544,291,1
1546,291,1
502,292,1
1549,293,1
398,293,1
492,293,1
453,293,1
401,293,1
454,293,1
461,293,1
123,294,1
398,294,1
1552,294,1
384,294,1
1554,294,1
401,294,1
556,294,1
558,295,1
1555,295,1
567,296,1
633,296,1
549,296,1
645,296,1
445,297,1
470,297,1
461,297,1
470,298,1
556,298,1
1529,299,1
1560,300,1
470,300,1
667,300,1
633,300,1
1561,300,1
672,300,1
401,300,1
461,300,1
43,301,1
1563,302,1
1565,302,1
1566,302,1
1567,302,1
1569,302,1
153,302,1
1570,302,1
1046,302,1
1575,302,1
43,303,1
99,303,1
1579,303,1
710,303,1
1584,303,1
1569,303,1
141,303,1
1585,303,1
173,303,1
1591,303,1
1049,303,1
773,304,1
632,305,1
633,305,1
1595,305,1
461,306,1
398,307,1
461,307,1
1415,308,1
1143,308,1
100,308,1
116,308,1
1596,308,1
1597,308,1
1135,308,1
7,308,1
1428,308,1
1599,308,1
502,308,1
1600,308,1
153,308,1
1602,308,1
407,308,1
173,308,1
1604,308,1
1159,308,1
1606,308,1
387,308,1
629,308,1
1008,308,1
641,308,1
1611,308,1
1612,309,1
100,309,1
103,309,1
1614,309,1
147,309,1
843,309,1
160,309,1
170,309,1
1412,309,1
1615,309,1
1616,309,1
366,309,1
284,309,1
69,309,1
208,309,1
211,309,1
77,309,1
1618,309,1
1619,310,1
499,310,1
1620,310,1
407,310,1
520,310,1
273,310,1
1611,310,1
1623,311,1
1625,311,1
428,311,1
1261,311,1
1628,312,1
46,312,1
153,312,1
1629,312,1
1176,312,1
1059,312,1
1150,313,1
1634,313,1
85,313,1
428,314,1
267,314,1
1383,314,1
429,315,1
1637,316,1
1221,316,1
905,316,1
437,317,1
160,317,1
1639,317,1
282,317,1
1536,318,1
1154,318,1
1640,318,1
407,318,1
984,318,1
89,318,1
234,318,1
1248,320,1
1466,320,1
98,320,1
153,320,1
1646,320,1
245,320,1
1154,320,1
1615,320,1
182,320,1
273,320,1
207,320,1
1648,320,1
258,320,1
1145,321,1
111,321,1
7,321,1
1659,321,1
1536,321,1
1539,321,1
1663,321,1
1667,321,1
1670,321,1
224,321,1
1611,321,1
1672,321,1
1673,322,1
325,326,1
122,326,1
328,326,1
1093,327,1
282,327,1
1681,330,1
804,331,1
806,332,1
1682,332,1
160,333,1
972,333,1
1683,334,1
250,334,1
250,335,1
1105,335,1
972,335,1
1684,336,1
257,336,1
1088,336,1
1685,337,1
1686,337,1
1687,337,1
144,337,1
145,337,1
244,337,1
245,337,1
160,337,1
537,337,1
192,337,1
273,337,1
337,337,1
972,337,1
257,337,1
1106,337,1
220,337,1
319,337,1
1686,338,1
1088,338,1
1093,339,1
1695,339,1
243,339,1
806,339,1
244,339,1
972,339,1
243,340,1
1683,340,1
946,340,1
1088,340,1
1088,341,1
114,342,1
736,342,1
245,342,1
274,342,1
1700,342,1
250,342,1
273,342,1
1105,342,1
1088,342,1
218,342,1
1091,343,1
1700,343,1
250,343,1
243,344,1
1703,344,1
942,344,1
319,344,1
1091,345,1
945,345,1
144,345,1
244,345,1
811,345,1
257,345,1
1106,345,1
1706,345,1
875,345,1
1520,346,1
245,346,1
250,346,1
273,346,1
1707,346,1
1093,347,1
1709,347,1
1683,347,1
946,347,1
1706,348,1
250,350,1
1093,351,1
245,351,1
767,351,1
1098,351,1
476,351,1
1101,351,1
250,351,1
273,351,1
1093,352,1
274,352,1
806,353,1
274,353,1
349,353,1
273,353,1
257,354,1
729,354,1
243,355,1
811,355,1
214,355,1
1093,356,1
1091,357,1
1520,357,1
144,357,1
1098,357,1
1101,357,1
1703,357,1
273,357,1
337,357,1
1105,357,1
1106,357,1
1706,357,1
1686,358,1
114,358,1
806,358,1
1722,358,1
811,358,1
273,358,1
214,358,1
274,359,1
250,359,1
243,360,1
767,360,1
1105,360,1
1724,360,1
255,360,1
804,361,1
1683,361,1
1091,362,1
98,362,1
753,362,1
1725,362,1
1726,362,1
1727,362,1
1097,362,1
736,362,1
244,362,1
999,362,1
1731,362,1
274,362,1
1732,362,1
1098,362,1
1709,362,1
250,362,1
273,362,1
337,362,1
1106,362,1
1088,362,1
218,362,1
1706,362,1
319,362,1
767,363,1
1735,363,1
1017,363,1
248,363,1
1105,363,1
1033,363,1
1091,364,1
1725,364,1
1687,364,1
244,364,1
1735,364,1
1099,364,1
1737,364,1
1103,364,1
250,364,1
1706,364,1
1683,365,1
1088,365,1
476,367,1
942,368,1
1088,369,1
244,370,1
245,370,1
273,371,1
1122,374,1
806,375,1
245,376,1
98,377,1
916,378,1
1417,378,1
274,379,1
248,380,1
1122,380,1
1683,381,1
1093,382,1
1098,382,1
1709,383,1
1751,385,1
1687,385,1
242,385,1
1752,385,1
804,386,1
265,386,1
250,386,1
1093,387,1
1754,387,1
1093,388,1
242,388,1
806,388,1
1709,389,1
427,390,1
242,391,1
1755,391,1
1093,392,1
806,393,1
1088,394,1
806,395,1
273,395,1
409,396,1
461,396,1
325,397,1
710,397,1
449,397,1
1760,397,1
1623,397,1
242,397,1
500,397,1
805,397,1
1501,397,1
1763,397,1
144,397,1
720,397,1
999,397,1
1764,397,1
811,397,1
1767,397,1
173,397,1
409,397,1
1768,397,1
62,397,1
887,397,1
1363,397,1
273,397,1
1770,397,1
489,397,1
812,397,1
234,397,1
405,397,1
98,398,1
811,398,1
160,398,1
1778,398,1
1779,398,1
273,398,1
98,399,1
148,399,1
409,399,1
349,399,1
710,400,1
1783,400,1
1784,400,1
409,400,1
1785,400,1
267,400,1
865,401,1
242,402,1
811,402,1
1778,402,1
1787,402,1
1790,403,1
409,404,1
1447,404,1
1793,405,1
811,405,1
1794,405,1
1795,405,1
1778,405,1
1798,405,1
916,406,1
149,406,1
1779,406,1
273,406,1
98,407,1
437,408,1
409,409,1
1783,410,1
409,410,1
1770,410,1
489,410,1
556,410,1
351,411,1
553,412,1
1136,413,1
1059,413,1
1059,414,1
710,415,1
895,415,1
888,415,1
902,415,1
1805,415,1
1806,416,1
775,416,1
1811,416,1
1103,416,1
316,416,1
1520,417,1
881,417,1
720,417,1
859,417,1
1813,417,1
1125,417,1
440,418,1
1814,419,1
732,420,1
329,420,1
710,420,1
120,420,1
6,420,1
1117,420,1
245,420,1
768,420,1
1059,420,1
255,420,1
215,420,1
730,420,1
98,422,1
1825,422,1
499,422,1
1501,422,1
1826,422,1
273,422,1
234,422,1
843,423,1
852,423,1
606,424,1
1829,424,1
98,424,1
100,424,1
28,424,1
1830,424,1
1619,424,1
30,424,1
116,424,1
532,424,1
658,424,1
1831,424,1
498,424,1
1832,424,1
1584,424,1
1833,424,1
1270,424,1
145,424,1
533,424,1
502,424,1
503,424,1
1271,424,1
1602,424,1
1838,424,1
173,424,1
409,424,1
13,424,1
536,424,1
1256,424,1
1841,424,1
520,424,1
422,424,1
41,424,1
1008,424,1
545,424,1
1611,424,1
405,424,1
1846,425,1
1847,425,1
1848,425,1
374,425,1
591,425,1
1336,425,1
445,425,1
662,425,1
1853,425,1
396,425,1
144,425,1
1855,425,1
459,425,1
245,425,1
1857,425,1
639,425,1
383,425,1
640,425,1
273,425,1
428,425,1
1861,425,1
453,425,1
400,425,1
489,425,1
1863,425,1
1376,425,1
461,425,1
1864,425,1
603,425,1
391,425,1
562,425,1
468,425,1
606,426,1
1829,426,1
1415,426,1
98,426,1
100,426,1
1619,426,1
352,426,1
532,426,1
1597,426,1
611,426,1
1270,426,1
533,426,1
301,426,1
146,426,1
502,426,1
151,426,1
1867,426,1
1868,426,1
1271,426,1
1857,426,1
302,426,1
1101,426,1
1838,426,1
407,426,1
173,426,1
13,426,1
536,426,1
1256,426,1
1841,426,1
520,426,1
422,426,1
1367,426,1
1870,426,1
628,426,1
1872,426,1
41,426,1
1873,426,1
1008,426,1
1670,426,1
1611,426,1
234,426,1
42,426,1
146,427,1
518,427,1
273,427,1
1770,427,1
550,427,1
587,427,1
1847,428,1
1848,428,1
484,428,1
591,428,1
1877,428,1
98,428,1
445,428,1
1882,428,1
470,428,1
449,428,1
1885,428,1
1887,428,1
662,428,1
396,428,1
144,428,1
245,428,1
383,428,1
640,428,1
492,428,1
384,428,1
1891,428,1
676,428,1
273,428,1
1893,428,1
1896,428,1
525,428,1
560,428,1
400,428,1
1897,428,1
489,428,1
1900,428,1
1901,428,1
1049,428,1
1376,428,1
1902,428,1
1903,428,1
468,428,1
604,428,1
1387,428,1
1904,429,1
1905,429,1
653,429,1
1560,429,1
1911,429,1
120,429,1
445,429,1
1918,429,1
658,429,1
659,429,1
1921,429,1
1923,429,1
1924,429,1
471,429,1
1885,429,1
1928,429,1
465,429,1
1929,429,1
1930,429,1
662,429,1
1933,429,1
1935,429,1
501,429,1
1783,429,1
664,429,1
1938,429,1
398,429,1
505,429,1
1939,429,1
459,429,1
1945,429,1
639,429,1
383,429,1
1947,429,1
1948,429,1
1950,429,1
1951,429,1
407,429,1
1953,429,1
633,429,1
491,429,1
1958,429,1
384,429,1
1361,429,1
673,429,1
1963,429,1
1891,429,1
1965,429,1
520,429,1
676,429,1
273,429,1
196,429,1
575,429,1
