uid,iid,val
1875,17884,1
1875,46402,1
1875,84998,1
1875,84999,1
1875,85000,1
1998,46260,1
1998,64851,1
1998,86891,1
1998,86961,1
1998,86962,1
2026,3786,1
2026,6173,1
2026,11783,1
2026,31784,1
2026,42068,1
2035,28954,1
2035,30897,1
2035,58086,1
2035,76529,1
2035,87536,1
2123,61599,1
2123,89251,1
2123,89252,1
2123,89253,1
2123,89254,1
2247,8435,1
2247,45576,1
2247,53555,1
2247,91441,1
2247,91442,1
2442,117,1
2442,5109,1
2442,12425,1
2442,34983,1
2442,94750,1
2447,83,1
2447,8406,1
2447,43584,1
2447,48320,1
2447,86531,1
2496,9386,1
2496,31471,1
2496,35215,1
2496,86390,1
2496,95845,1
2550,3188,1
2550,31639,1
2550,78678,1
2550,96153,1
2550,96819,1
2598,41903,1
2598,44568,1
2598,95384,1
2598,95435,1
2598,98077,1
2678,48476,1
2678,48496,1
2678,97231,1
2678,98173,1
2678,99366,1
2702,929,1
2702,942,1
2702,4102,1
2702,15458,1
2702,21712,1
2731,16958,1
2731,54455,1
2731,64166,1
2731,100370,1
2731,100371,1
2733,38576,1
2733,50601,1
2733,77917,1
2733,77924,1
2733,100388,1
2812,60976,1
2812,79139,1
2812,79313,1
2812,100447,1
2812,101010,1
2848,1495,1
2848,1519,1
2848,3306,1
2848,3572,1
2848,51780,1
2856,380,1
2856,50769,1
2856,53831,1
2856,62327,1
2856,69257,1
2882,3151,1
2882,6252,1
2882,34279,1
2882,51361,1
2882,85890,1
2898,23930,1
2898,101764,1
2898,101765,1
2898,101766,1
2898,101767,1
2943,3771,1
2943,4628,1
2943,6135,1
2943,6367,1
2943,22659,1
2972,117,1
2972,4647,1
2972,27159,1
2972,95006,1
2972,102151,1
2990,6682,1
2990,93597,1
2990,100337,1
2990,101809,1
2990,102238,1
3011,35953,1
3011,42875,1
3011,49198,1
3011,64399,1
3011,102324,1
3066,1331,1
3066,1616,1
3066,14987,1
3066,47417,1
3066,87154,1
3078,1056,1
3078,1493,1
3078,1516,1
3078,2646,1
3078,2693,1
3117,3,1
3117,1736,1
3117,16392,1
3117,20259,1
3117,28633,1
3175,7218,1
3175,9044,1
3175,10707,1
3175,21481,1
3175,21484,1
3193,1494,1
3193,1501,1
3193,2683,1
3193,2690,1
3193,20130,1
3296,5843,1
3296,11033,1
3296,102228,1
3296,103868,1
3296,104183,1
3331,65,1
3331,1495,1
3331,1641,1
3331,14035,1
3331,53724,1
5250,44693,1
5250,106299,1
5250,116896,1
5250,116916,1
5250,117954,1
5279,20563,1
5279,23863,1
5279,34011,1
5279,62817,1
5279,80140,1
5494,8515,1
5494,17631,1
5494,56846,1
5494,82292,1
5494,109250,1
5584,7081,1
5584,7082,1
5584,115424,1
5584,115429,1
5584,118666,1
5600,40840,1
5600,59735,1
5600,96574,1
5600,114513,1
5600,118722,1
5648,5925,1
5648,34374,1
5648,56398,1
5648,118979,1
5648,118980,1
5649,5926,1
5649,7523,1
5649,118972,1
5649,118973,1
5649,118981,1
5668,641,1
5668,4361,1
5668,4468,1
5668,5092,1
5668,9577,1
5675,7650,1
5675,10169,1
5675,10279,1
5675,14441,1
5675,109963,1
5769,200,1
5769,505,1
5769,506,1
5769,7948,1
5769,44059,1
5861,1563,1
5861,4999,1
5861,13292,1
5861,32354,1
5861,37851,1
5880,28771,1
5880,52684,1
5880,69463,1
5880,78287,1
5880,95897,1
5892,35139,1
5892,42652,1
5892,46729,1
5892,57599,1
5892,82184,1
5915,5881,1
5915,53734,1
5915,74644,1
5915,114095,1
5915,118053,1
5927,69205,1
5927,80103,1
5927,80108,1
5927,85730,1
5927,119642,1
5955,1741,1
5955,2710,1
5955,16608,1
5955,20728,1
5955,119700,1
5960,35039,1
5960,35040,1
5960,71118,1
5960,86876,1
5960,93401,1
5964,5870,1
5964,73753,1
5964,93719,1
5964,119730,1
5964,119731,1
5991,48236,1
5991,53795,1
5991,55156,1
5991,83355,1
5991,83598,1
6026,7450,1
6026,7451,1
6026,19734,1
6026,19750,1
6026,49585,1
6078,2787,1
6078,10167,1
6078,10190,1
6078,23038,1
6078,32884,1
6122,117,1
6122,39069,1
6122,51129,1
6122,98950,1
6122,112510,1
6145,10745,1
6145,20530,1
6145,39079,1
6145,51168,1
6145,94310,1
6148,10743,1
6148,15063,1
6148,51117,1
6148,51208,1
6148,52265,1
6150,1386,1
6150,57641,1
6150,57643,1
6150,118911,1
6150,120034,1
6166,66492,1
6166,66511,1
6166,71382,1
6166,120036,1
6166,120068,1
6168,11600,1
6168,49803,1
6168,51132,1
6168,71383,1
6168,120070,1
6215,3403,1
6215,6211,1
6215,31952,1
6215,95125,1
6215,120165,1
6218,1147,1
6218,6259,1
6218,6283,1
6218,24621,1
6218,92834,1
6239,1221,1
6239,95390,1
6239,100258,1
6239,111694,1
6239,120187,1
6255,1495,1
6255,1511,1
6255,1534,1
6255,5700,1
6255,30922,1
6259,14754,1
6259,44523,1
6259,61935,1
6259,95246,1
6259,103033,1
6284,11260,1
6284,68627,1
6284,86936,1
6284,91685,1
6284,120415,1
6354,4317,1
6354,93859,1
6354,104559,1
6354,111516,1
6354,112613,1
6382,24503,1
6382,36856,1
6382,56337,1
6382,86211,1
6382,120635,1
6387,1145,1
6387,41911,1
6387,43553,1
6387,43555,1
6387,103717,1
6389,38449,1
6389,68527,1
6389,94421,1
6389,120643,1
6389,120644,1
6392,11247,1
6392,30336,1
6392,92165,1
6392,98072,1
6392,120646,1
6394,108,1
6394,290,1
6394,852,1
6394,44611,1
6394,50438,1
6421,113837,1
6421,120681,1
6421,120682,1
6421,120683,1
6421,120684,1
6436,26065,1
6436,120960,1
6436,120970,1
6436,120971,1
6436,120972,1
6462,13783,1
6462,65329,1
6462,74973,1
6462,75637,1
6462,121509,1
6482,68006,1
6482,68075,1
6482,121290,1
6482,121762,1
6482,121763,1
6626,1516,1
6626,2698,1
6626,2707,1
6626,3561,1
6626,14779,1
6705,6190,1
6705,51236,1
6705,81791,1
6705,106314,1
6705,106371,1
6722,6004,1
6722,11924,1
6722,11956,1
6722,29609,1
6722,52366,1
6754,3660,1
6754,3832,1
6754,16477,1
6754,22267,1
6754,118949,1
6793,3630,1
6793,7485,1
6793,24546,1
6793,26209,1
6793,80575,1
6807,63,1
6807,3786,1
6807,16532,1
6807,58751,1
6807,79067,1
6808,2516,1
6808,4636,1
6808,4752,1
6808,18225,1
6808,26540,1
6822,6440,1
6822,73084,1
6822,106293,1
6822,116228,1
6822,124321,1
6972,9480,1
6972,18675,1
6972,37100,1
6972,38080,1
6972,43245,1
7061,13496,1
7061,13761,1
7061,13875,1
7061,83985,1
7061,96352,1
7089,13496,1
7089,13870,1
7089,67822,1
7089,125453,1
7089,126581,1
7098,65,1
7098,1253,1
7098,1305,1
7098,1542,1
7098,7631,1
7304,26153,1
7304,26995,1
7304,46513,1
7304,98207,1
7304,127717,1
7451,111,1
7451,11913,1
7451,17489,1
7451,17600,1
7451,28201,1
7470,8792,1
7470,16720,1
7470,26998,1
7470,100636,1
7470,100637,1
7491,69571,1
7491,69572,1
7491,107462,1
7491,117687,1
7491,128660,1
7549,1150,1
7549,1577,1
7549,1871,1
7549,2115,1
7549,47124,1
7554,4771,1
7554,19793,1
7554,19857,1
7554,24498,1
7554,68321,1
7564,10,1
7564,2489,1
7564,9160,1
7564,11416,1
7564,19472,1
7571,3721,1
7571,37789,1
7571,69214,1
7571,118336,1
7571,128811,1
7612,106171,1
7612,123586,1
7612,128955,1
7612,128956,1
7612,128957,1
7621,3740,1
7621,6308,1
7621,6311,1
7621,8747,1
7621,68554,1
7622,1345,1
7622,5571,1
7622,10253,1
7622,97692,1
7622,103831,1
7624,11870,1
7624,16447,1
7624,18855,1
7624,31896,1
7624,110259,1
7642,1090,1
7642,7721,1
7642,24462,1
7642,41856,1
7642,82300,1
7664,36306,1
7664,103858,1
7664,103863,1
7664,129034,1
7664,129035,1
7673,4779,1
7673,19774,1
7673,19845,1
7673,67116,1
7673,77094,1
7674,33830,1
7674,33842,1
7674,33854,1
7674,113928,1
7674,129063,1
7713,65021,1
7713,65024,1
7713,129273,1
7713,129274,1
7713,129275,1
7715,65035,1
7715,65526,1
7715,65555,1
7715,115650,1
7715,129278,1
7717,4963,1
7717,20272,1
7717,24227,1
7717,24427,1
7717,24471,1
7768,1184,1
7768,43619,1
7768,45581,1
7768,86726,1
7768,95807,1
7849,953,1
7849,81573,1
7849,100567,1
7849,129425,1
7849,129426,1
7973,11841,1
7973,19461,1
7973,23332,1
7973,35547,1
7973,94647,1
8049,50581,1
8049,76965,1
8049,114551,1
8049,130144,1
8049,130145,1
8051,28224,1
8051,44523,1
8051,51086,1
8051,74357,1
8051,108214,1
8098,8158,1
8098,34342,1
8098,47460,1
8098,47484,1
8098,53059,1
8145,66,1
8145,1618,1
8145,21218,1
8145,39735,1
8145,40751,1
8290,24863,1
8290,24867,1
8290,24869,1
8290,125380,1
8290,131746,1
8292,118768,1
8292,128943,1
8292,128945,1
8292,128946,1
8292,131754,1
8363,77261,1
8363,79316,1
8363,115874,1
8363,131851,1
8363,131852,1
8422,5266,1
8422,5378,1
8422,17097,1
8422,30712,1
8422,81360,1
8442,17216,1
8442,17364,1
8442,81521,1
8442,114999,1
8442,115176,1
8453,17219,1
8453,17388,1
8453,23550,1
8453,33013,1
8453,104852,1
8480,15771,1
8480,20753,1
8480,43575,1
8480,49140,1
8480,115160,1
8481,34145,1
8481,34152,1
8481,50207,1
8481,52027,1
8481,116781,1
8531,15756,1
8531,33148,1
8531,75542,1
8531,82306,1
8531,118380,1
8588,2594,1
8588,3462,1
8588,8106,1
8588,8265,1
8588,128753,1
8603,77561,1
8603,77569,1
8603,132180,1
8603,132317,1
8603,132318,1
8605,76815,1
8605,132325,1
8605,132326,1
8605,132327,1
8605,132328,1
8610,76813,1
8610,132375,1
8610,132376,1
8610,132377,1
8610,132378,1
8622,44432,1
8622,45794,1
8622,69571,1
8622,90804,1
8622,117930,1
8623,45123,1
8623,56617,1
8623,56619,1
8623,56688,1
8623,132428,1
8636,66200,1
8636,66229,1
8636,132557,1
8636,132558,1
8636,132559,1
8643,132592,1
8643,132593,1
8643,132594,1
8643,132595,1
8643,132596,1
8659,6765,1
8659,49969,1
8659,80177,1
8659,104261,1
8659,119910,1
8681,39337,1
8681,66749,1
8681,112539,1
8681,132325,1
8681,132741,1
8699,39344,1
8699,39357,1
8699,66236,1
8699,66810,1
8699,66825,1
8704,61855,1
8704,67936,1
8704,79127,1
8704,132818,1
8704,132819,1
8733,8781,1
8733,30445,1
8733,35386,1
8733,80791,1
8733,119139,1
8768,5026,1
8768,119056,1
8768,133350,1
8768,133351,1
8768,133352,1
8782,5606,1
8782,80920,1
8782,80921,1
8782,107960,1
8782,125954,1
8802,24770,1
8802,53049,1
8802,57421,1
8802,57451,1
8802,133753,1
8814,53238,1
8814,53242,1
8814,120330,1
8814,130960,1
8814,133843,1
8830,9357,1
8830,81965,1
8830,84596,1
8830,86682,1
8830,88640,1
8842,3857,1
8842,71576,1
8842,89413,1
8842,104835,1
8842,133960,1
8868,13527,1
8868,25916,1
8868,55531,1
8868,122863,1
8868,126785,1
8875,56538,1
8875,134185,1
8875,134186,1
8875,134187,1
8875,134188,1
8881,45354,1
8881,45355,1
8881,45359,1
8881,52127,1
8881,88781,1
8884,36038,1
8884,36039,1
8884,36047,1
8884,36048,1
8884,36049,1
8893,6574,1
8893,28764,1
8893,48770,1
8893,53683,1
8893,120426,1
8898,1575,1
8898,133100,1
8898,134421,1
8898,134422,1
8898,134423,1
8907,25075,1
8907,90037,1
8907,131929,1
8907,134556,1
8907,134557,1
8979,6574,1
8979,71555,1
8979,135051,1
8979,135052,1
8979,135053,1
8986,2787,1
8986,15467,1
8986,30955,1
8986,103983,1
8986,128368,1
8993,6339,1
8993,17168,1
8993,21124,1
8993,57613,1
8993,76619,1
8999,51898,1
8999,64851,1
8999,69948,1
8999,86894,1
8999,94458,1
9003,23859,1
9003,23870,1
9003,44318,1
9003,44358,1
9003,62797,1
9019,61993,1
9019,61995,1
9019,80028,1
9019,119984,1
9019,135439,1
9037,1305,1
9037,5929,1
9037,19039,1
9037,44156,1
9037,44158,1
9039,19166,1
9039,44186,1
9039,59695,1
9039,107606,1
9039,109759,1
9099,1287,1
9099,43627,1
9099,87185,1
9099,92372,1
9099,100327,1
9113,40333,1
9113,130143,1
9113,136125,1
9113,136126,1
9113,136127,1
9527,3188,1
9527,3205,1
9527,6267,1
9527,50198,1
9527,100992,1
9983,18,1
9983,5009,1
9983,40307,1
9983,64975,1
9983,117094,1
9999,61132,1
9999,61161,1
9999,67389,1
9999,116627,1
9999,138956,1
10043,13776,1
10043,24498,1
10043,49282,1
10043,82098,1
10043,129582,1
10076,41388,1
10076,41401,1
10076,95500,1
10076,136362,1
10076,140564,1
10111,99623,1
10111,99626,1
10111,99676,1
10111,99751,1
10111,135734,1
10130,45796,1
10130,59789,1
10130,129639,1
10130,129895,1
10130,140772,1
10131,89986,1
10131,99544,1
10131,135098,1
10131,140577,1
10131,140773,1
10164,39569,1
10164,75416,1
10164,85242,1
10164,98309,1
10164,140959,1
10175,61175,1
10175,67936,1
10175,75454,1
10175,77384,1
10175,77449,1
10260,3462,1
10260,8159,1
10260,23144,1
10260,56609,1
10260,97703,1
10265,42288,1
10265,42392,1
10265,61757,1
10265,114329,1
10265,115552,1
10309,47233,1
10309,70642,1
10309,131593,1
10309,133441,1
10309,141724,1
10333,64394,1
10333,130704,1
10333,133863,1
10333,141770,1
10333,141771,1
10335,60406,1
10335,60407,1
10335,141773,1
10335,141774,1
10335,141775,1
10377,7184,1
10377,20191,1
10377,80159,1
10377,141865,1
10377,141866,1
10379,137188,1
10379,140279,1
10379,140631,1
10379,141871,1
10379,141872,1
10384,39069,1
10384,51188,1
10384,113972,1
10384,119994,1
10384,119996,1
10407,35435,1
10407,38139,1
10407,46275,1
10407,46276,1
10407,117990,1
10423,57533,1
10423,93511,1
10423,115389,1
10423,118276,1
10423,127464,1
10451,25187,1
10451,64667,1
10451,107416,1
10451,107419,1
10451,118861,1
10470,49010,1
10470,136420,1
10470,142256,1
10470,142257,1
10470,142258,1
10495,40878,1
10495,59188,1
10495,74140,1
10495,80928,1
10495,131778,1
10502,22959,1
10502,62733,1
10502,70391,1
10502,109682,1
10502,127337,1
10511,5887,1
10511,11749,1
10511,19082,1
10511,19093,1
10511,23014,1
10523,23792,1
10523,49512,1
10523,49628,1
10523,93908,1
10523,107003,1
10631,13532,1
10631,13976,1
10631,65127,1
10631,65297,1
10631,122553,1
10635,53083,1
10635,53752,1
10635,53753,1
10635,129202,1
10635,143338,1
10640,64474,1
10640,97542,1
10640,101604,1
10640,124217,1
10640,143346,1
10659,44151,1
10659,44229,1
10659,44230,1
10659,44231,1
10659,140351,1
10669,13255,1
10669,25447,1
10669,33984,1
10669,61790,1
10669,129206,1
10671,122946,1
10671,128780,1
10671,138382,1
10671,140211,1
10671,143754,1
10686,74202,1
10686,74225,1
10686,89735,1
10686,91061,1
10686,95415,1
10726,15698,1
10726,21954,1
10726,35954,1
10726,79047,1
10726,130953,1
10731,53612,1
10731,114952,1
10731,123334,1
10731,144380,1
10731,144381,1
10745,812,1
10745,38705,1
10745,55179,1
10745,82268,1
10745,144424,1
10767,51919,1
10767,144592,1
10767,144593,1
10767,144594,1
10767,144595,1
10774,54287,1
10774,66200,1
10774,66757,1
10774,66811,1
10774,144641,1
10898,129115,1
10898,145746,1
10898,145747,1
10898,145748,1
10898,145749,1
10916,103164,1
10916,104112,1
10916,132742,1
10916,145845,1
10916,145846,1
10931,45999,1
10931,74838,1
10931,118910,1
10931,138190,1
10931,145926,1
10934,38904,1
10934,67963,1
10934,69040,1
10934,103356,1
10934,130379,1
10951,28624,1
10951,29975,1
10951,32291,1
10951,133546,1
10951,146039,1
10959,5119,1
10959,89457,1
10959,90902,1
10959,90921,1
10959,97421,1
10982,79910,1
10982,79911,1
10982,129690,1
10982,135514,1
10982,146232,1
10992,63033,1
10992,66357,1
10992,114488,1
10992,127391,1
10992,139166,1
11017,1013,1
11017,3205,1
11017,4577,1
11017,8805,1
11017,61777,1
11033,6719,1
11033,10517,1
11033,16285,1
11033,27206,1
11033,94512,1
11036,50426,1
11036,54581,1
11036,109845,1
11036,133060,1
11036,146554,1
11041,56398,1
11041,64400,1
11041,103530,1
11041,103532,1
11041,134912,1
11084,59357,1
11084,146809,1
11084,146810,1
11084,146811,1
11084,146812,1
11086,70642,1
11086,117811,1
11086,141854,1
11086,144495,1
11086,146573,1
11092,45816,1
11092,105021,1
11092,141002,1
11092,144855,1
11092,146827,1
11131,6440,1
11131,25447,1
11131,121829,1
11131,145552,1
11131,147096,1
11196,36306,1
11196,118469,1
11196,118477,1
11196,139205,1
11196,139207,1
11216,48966,1
11216,49008,1
11216,140082,1
11216,146189,1
11216,147708,1
11233,87628,1
11233,115016,1
11233,129457,1
11233,130735,1
11233,147765,1
11238,67197,1
11238,85416,1
11238,112191,1
11238,112195,1
11238,147786,1
11331,35959,1
11331,49224,1
11331,64693,1
11331,104902,1
11331,142643,1
11432,75384,1
11432,147863,1
11432,147874,1
11432,148286,1
11432,148287,1
11440,113553,1
11440,121279,1
11440,140915,1
11440,143110,1
11440,148293,1
11453,59984,1
11453,60111,1
11453,132820,1
11453,148327,1
11453,148328,1
11467,40878,1
11467,59175,1
11467,143149,1
11467,148375,1
11467,148376,1
11494,72285,1
11494,75352,1
11494,75463,1
11494,95825,1
11494,134581,1
11498,27393,1
11498,47598,1
11498,95497,1
11498,142712,1
11498,148431,1
11500,117919,1
11500,132278,1
11500,148432,1
11500,148433,1
11500,148434,1
11524,59164,1
11524,59203,1
11524,130375,1
11524,148386,1
11524,148478,1
11526,135447,1
11526,135493,1
11526,140662,1
11526,148481,1
11526,148482,1
11551,49132,1
11551,49133,1
11551,100710,1
11551,144410,1
11551,148522,1
11576,61175,1
11576,77384,1
11576,130689,1
11576,137648,1
11576,147508,1
11580,130361,1
11580,136202,1
11580,143541,1
11580,147145,1
11580,148607,1
11599,5846,1
11599,10690,1
11599,49147,1
11599,62136,1
11599,82277,1
11604,22284,1
11604,100573,1
11604,109479,1
11604,109480,1
11604,109481,1
11625,20230,1
11625,42393,1
11625,57670,1
11625,123874,1
11625,123875,1
11637,63244,1
11637,82119,1
11637,100100,1
11637,112724,1
11637,148763,1
11658,11328,1
11658,11455,1
11658,87777,1
11658,96809,1
11658,133635,1
11667,57527,1
11667,91512,1
11667,91535,1
11667,100610,1
11667,148873,1
11684,50797,1
11684,70819,1
11684,96210,1
11684,148897,1
11684,148898,1
11688,132276,1
11688,148918,1
11688,148919,1
11688,148920,1
11688,148921,1
11702,25195,1
11702,25223,1
11702,42425,1
11702,42430,1
11702,144645,1
11703,34043,1
11703,34108,1
11703,81288,1
11703,135946,1
11703,148938,1
11748,67298,1
11748,67305,1
11748,144389,1
11748,144391,1
11748,148418,1
11758,38964,1
11758,47218,1
11758,50603,1
11758,79302,1
11758,142544,1
11773,13645,1
11773,67621,1
11773,110980,1
11773,121735,1
11773,122397,1
11776,117809,1
11776,142420,1
11776,142421,1
11776,144884,1
11776,146657,1
11779,105000,1
11779,128929,1
11779,138314,1
11779,145860,1
11779,146827,1
11782,20055,1
11782,20059,1
11782,20061,1
11782,20065,1
11782,20085,1
11783,13897,1
11783,22946,1
11783,40252,1
11783,62739,1
11783,149130,1
11787,22969,1
11787,69276,1
11787,69291,1
11787,69292,1
11787,75041,1
11816,67299,1
11816,129632,1
11816,144388,1
11816,144389,1
11816,149176,1
11841,60935,1
11841,60937,1
11841,72563,1
11841,144336,1
11841,149221,1
11853,34066,1
11853,75026,1
11853,127357,1
11853,129273,1
11853,139713,1
11861,108764,1
11861,109085,1
11861,130277,1
11861,140379,1
11861,149256,1
11863,59640,1
11863,109755,1
11863,130649,1
11863,145770,1
11863,145973,1
11868,49112,1
11868,126316,1
11868,126337,1
11868,144002,1
11868,149293,1
11882,66789,1
11882,132399,1
11882,132400,1
11882,147084,1
11882,149367,1
11945,5769,1
11945,7919,1
11945,10709,1
11945,15482,1
11945,43698,1
11951,18493,1
11951,18501,1
11951,24489,1
11951,28063,1
11951,88538,1
12053,1496,1
12053,1506,1
12053,1534,1
12053,1695,1
12053,5700,1
12063,21685,1
12063,32893,1
12063,33874,1
12063,117852,1
12063,117997,1
12114,5532,1
12114,9186,1
12114,10193,1
12114,20022,1
12114,20138,1
12141,17219,1
12141,23550,1
12141,23552,1
12141,32975,1
12141,44801,1
12187,27469,1
12187,27482,1
12187,80756,1
12187,90879,1
12187,101386,1
12211,1006,1
12211,4600,1
12211,87166,1
12211,93626,1
12211,105680,1
12224,9343,1
12224,16746,1
12224,20502,1
12224,30897,1
12224,72454,1
12233,24367,1
12233,43843,1
12233,46046,1
12233,89676,1
12233,149611,1
12384,1495,1
12384,1504,1
12384,5596,1
12384,114921,1
12384,119047,1
12388,4603,1
12388,38262,1
12388,48115,1
12388,70600,1
12388,141966,1
12389,13715,1
12389,48932,1
12389,139297,1
12389,139492,1
12389,143074,1
12391,79444,1
12391,79445,1
12391,79448,1
12391,79452,1
12391,79454,1
12396,44894,1
12396,101603,1
12396,134371,1
12396,135914,1
12396,146000,1
12410,52367,1
12410,78884,1
12410,78945,1
12410,81336,1
12410,105403,1
12415,6574,1
12415,71533,1
12415,74951,1
12415,93131,1
12415,149791,1
13103,970,1
13103,6492,1
13103,7243,1
13103,10039,1
13103,14336,1
13107,1,1
13107,63,1
13107,1495,1
13107,6592,1
13107,39840,1
13119,9751,1
13119,9752,1
13119,25534,1
13119,25543,1
13119,25566,1
13166,4636,1
13166,25631,1
13166,25670,1
13166,94168,1
13166,100411,1
13170,25577,1
13170,25590,1
13170,25610,1
13170,85217,1
13170,97590,1
13201,57228,1
13201,57245,1
13201,57270,1
13201,119685,1
13201,149249,1
13216,1577,1
13216,11430,1
13216,15255,1
13216,85620,1
13216,111775,1
13356,44432,1
13356,63062,1
13356,79024,1
13356,117931,1
13356,148868,1
13411,52993,1
13411,53006,1
13411,95072,1
13411,95074,1
13411,120051,1
13423,9738,1
13423,30479,1
13423,64856,1
13423,106246,1
13423,113798,1
13464,23576,1
13464,48157,1
13464,73579,1
13464,92593,1
13464,114119,1
13568,18500,1
13568,28067,1
13568,85759,1
13568,148373,1
13568,148374,1
13580,12775,1
13580,19097,1
13580,52299,1
13580,107618,1
13580,124774,1
13599,37398,1
13599,43367,1
13599,106828,1
13599,107258,1
13599,118958,1
13605,4609,1
13605,17713,1
13605,29524,1
13605,56674,1
13605,151287,1
13608,1147,1
13608,11535,1
13608,28280,1
13608,39590,1
13608,151288,1
13617,22091,1
13617,28327,1
13617,42017,1
13617,49891,1
13617,49893,1
13644,11909,1
13644,12127,1
13644,12184,1
13644,21280,1
13644,131346,1
13645,2267,1
13645,20418,1
13645,46069,1
13645,64158,1
13645,77022,1
13707,42422,1
13707,45795,1
13707,55239,1
13707,146154,1
13707,146865,1
13728,42925,1
13728,44891,1
13728,50588,1
13728,92209,1
13728,106161,1
13745,1168,1
13745,19202,1
13745,70996,1
13745,96551,1
13745,109303,1
13764,52065,1
13764,52066,1
13764,52091,1
13764,63874,1
13764,123890,1
13777,8958,1
13777,34020,1
13777,38697,1
13777,39792,1
13777,69473,1
13786,84514,1
13786,84515,1
13786,84516,1
13786,84523,1
13786,144604,1
13813,48480,1
13813,48529,1
13813,64383,1
13813,68986,1
13813,151453,1
13889,48115,1
13889,55311,1
13889,92480,1
13889,138994,1
13889,147946,1
13895,43482,1
13895,57291,1
13895,91671,1
13895,105799,1
13895,113620,1
13902,57149,1
13902,81490,1
13902,117004,1
13902,151598,1
13902,151599,1
13910,44194,1
13910,44195,1
13910,44613,1
13910,55116,1
13910,133069,1
13911,2750,1
13911,72723,1
13911,91835,1
13911,91841,1
13911,151604,1
13917,3586,1
13917,9818,1
13917,33354,1
13917,88999,1
13917,105582,1
13958,120610,1
13958,120811,1
13958,120816,1
13958,120820,1
13958,122590,1
13967,28348,1
13967,57010,1
13967,69553,1
13967,124881,1
13967,130806,1
13991,16962,1
13991,100371,1
13991,119289,1
13991,120227,1
13991,129833,1
13999,1789,1
13999,37308,1
13999,37392,1
13999,38334,1
13999,52717,1
14087,5451,1
14087,14054,1
14087,91290,1
14087,151743,1
14087,151744,1
14149,28311,1
14149,79715,1
14149,84908,1
14149,123791,1
14149,125116,1
14159,28035,1
14159,29874,1
14159,43668,1
14159,43678,1
14159,43689,1
14177,13773,1
14177,38951,1
14177,38952,1
14177,84328,1
14177,113928,1
14202,1322,1
14202,1394,1
14202,1620,1
14202,3671,1
14202,26600,1
14206,13139,1
14206,73794,1
14206,91109,1
14206,110116,1
14206,131790,1
14240,27980,1
14240,69531,1
14240,87828,1
14240,90229,1
14240,114503,1
14243,29103,1
14243,42717,1
14243,42729,1
14243,42733,1
14243,45721,1
14245,13269,1
14245,13275,1
14245,67986,1
14245,74257,1
14245,75802,1
14259,31670,1
14259,76799,1
14259,102231,1
14259,132418,1
14259,146496,1
14270,13036,1
14270,20602,1
14270,25723,1
14270,70170,1
14270,81431,1
14277,10225,1
14277,18911,1
14277,19735,1
14277,19736,1
14277,20980,1
14301,7204,1
14301,13564,1
14301,44346,1
14301,96365,1
14301,129022,1
14377,27699,1
14377,29174,1
14377,29313,1
14377,52350,1
14377,81324,1
14380,24425,1
14380,28067,1
14380,38068,1
14380,108475,1
14380,143192,1
14393,2140,1
